Year,State_Code,County_Name,Population,Deaths,Death_per_cap,Median_Income_2010,Income_Error_Margin,_merge
2014,GA,Ware County,35520.0,15.0,0.0004222972972972973,35517.0,2422.0,both
2014,GA,Whitfield County,103039.0,11.0,0.00010675569444579236,42345.0,1455.0,both
2014,HI,Hawaii County,193812.0,10.0,5.159639238024477e-05,54996.0,1555.0,both
2014,HI,Honolulu County,988002.0,99.0,0.00010020222631128277,70093.0,725.0,both
2014,HI,Maui County,163116.0,18.0,0.00011035091591260208,63989.0,1956.0,both
2014,IA,Johnson County,142874.0,15.0,0.00010498761146184751,51380.0,1565.0,both
2014,IA,Linn County,218223.0,22.0,0.00010081430463333379,53674.0,1131.0,both
2014,IA,Polk County,461069.0,38.0,8.241716532666477e-05,56094.0,866.0,both
2014,IA,Scott County,171457.0,14.0,8.165312585662877e-05,49964.0,1107.0,both
2014,ID,Ada County,425774.0,65.0,0.00015266314993400254,55835.0,830.0,both
2014,ID,Bannock County,83587.0,22.0,0.0002631988227834472,44848.0,1631.0,both
2014,ID,Bonneville County,108285.0,19.0,0.0001754628988317865,50445.0,1827.0,both
2014,ID,Canyon County,202542.0,20.0,9.874495166434617e-05,43218.0,1170.0,both
2014,ID,Kootenai County,146687.0,10.0,6.817236701275505e-05,46336.0,1303.0,both
2014,IL,Champaign County,208068.0,29.0,0.0001393775111982621,45262.0,1080.0,both
2014,IL,Cook County,5254108.0,621.0,0.0001181932308966622,53942.0,289.0,both
2014,IL,DuPage County,933480.0,81.0,8.677207867335134e-05,76581.0,792.0,both
2014,IL,Kane County,525476.0,34.0,6.470324049052668e-05,67767.0,1261.0,both
2014,IL,Kankakee County,111916.0,20.0,0.00017870545766467707,50484.0,2098.0,both
2014,IL,LaSalle County,111650.0,14.0,0.00012539184952978057,51705.0,1254.0,both
2014,IL,Lake County,704359.0,65.0,9.228248662968741e-05,78948.0,796.0,both
2014,IL,Madison County,266662.0,79.0,0.00029625518446572816,51941.0,830.0,both
2014,IL,McHenry County,307425.0,30.0,9.758477677482313e-05,76482.0,1169.0,both
2014,IL,McLean County,174166.0,19.0,0.00010909132666536523,57642.0,1286.0,both
2014,IL,Peoria County,187572.0,23.0,0.00012261958074765957,49747.0,938.0,both
2014,IL,Rock Island County,147090.0,10.0,6.798558705554423e-05,46226.0,1276.0,both
2014,IL,Sangamon County,199252.0,34.0,0.00017063818681870195,52232.0,883.0,both
2014,IL,St. Clair County,266061.0,44.0,0.0001653756093527424,48562.0,1020.0,both
2014,IL,Tazewell County,135392.0,19.0,0.00014033325454975183,54232.0,1170.0,both
2014,IL,Vermilion County,79811.0,14.0,0.00017541441655912092,39456.0,1329.0,both
2014,IL,Will County,685123.0,87.0,0.00012698449767414028,75906.0,811.0,both
2014,IL,Williamson County,67439.0,16.0,0.00023725144204392117,40579.0,1538.0,both
2014,IL,Winnebago County,288770.0,75.0,0.00025972227031893894,47198.0,875.0,both
2014,IN,Allen County,365254.0,51.0,0.00013962886101178906,48714.0,734.0,both
2014,IN,Bartholomew County,80546.0,10.0,0.0001241526581084101,52742.0,1482.0,both
2014,IN,Clark County,114082.0,23.0,0.00020160936869970724,47368.0,1362.0,both
2014,IN,Dearborn County,49448.0,14.0,0.00028312570781426955,56789.0,2490.0,both
2014,IN,Delaware County,116528.0,29.0,0.0002488672250446245,38066.0,956.0,both
2014,IN,Elkhart County,201446.0,21.0,0.0001042462992563764,47258.0,1149.0,both
2014,IN,Fayette County,23443.0,15.0,0.0006398498485688692,37038.0,2290.0,both
2014,IN,Floyd County,76138.0,18.0,0.00023641282933620531,52422.0,1419.0,both
2014,IN,Grant County,68381.0,10.0,0.0001462394524794899,38985.0,1577.0,both
2014,IN,Hamilton County,302921.0,23.0,7.592738700849397e-05,81947.0,1417.0,both
2014,IN,Hancock County,71773.0,20.0,0.0002786563192286793,61052.0,1532.0,both
2014,IN,Hendricks County,155906.0,11.0,7.055533462470975e-05,67180.0,1461.0,both
2014,IN,Henry County,48887.0,12.0,0.00024546402929204083,41087.0,1348.0,both
2014,IN,Howard County,82633.0,16.0,0.00019362724335313979,45003.0,1541.0,both
2014,IN,Jackson County,43719.0,13.0,0.0002973535533749628,43980.0,2465.0,both
2014,IN,Johnson County,147129.0,15.0,0.00010195134881634484,61629.0,1348.0,both
2014,IN,La Porte County,,20.0,,,,left_only
2014,IN,Lake County,491259.0,50.0,0.00010177930582442255,48723.0,924.0,both
2014,IN,Madison County,129773.0,26.0,0.00020034984164656747,43256.0,963.0,both
2014,IN,Marion County,936178.0,245.0,0.00026170236856666145,43541.0,415.0,both
2014,IN,Monroe County,143554.0,24.0,0.00016718447413516864,38137.0,1511.0,both
2014,IN,Morgan County,69509.0,17.0,0.000244572645268958,55427.0,1657.0,both
2014,IN,Porter County,167242.0,35.0,0.00020927757381518995,60889.0,1307.0,both
2014,IN,St. Joseph County,268023.0,31.0,0.00011566171559903442,44644.0,885.0,both
2014,IN,Tippecanoe County,184542.0,22.0,0.00011921405425323233,42632.0,1116.0,both
2014,IN,Vanderburgh County,182010.0,39.0,0.00021427394099225318,42396.0,925.0,both
2014,IN,Vigo County,107989.0,12.0,0.00011112242913630091,38508.0,1560.0,both
2014,IN,Wayne County,67427.0,19.0,0.0002817862280688745,41123.0,1275.0,both
2014,KS,Johnson County,573322.0,53.0,9.244368784034104e-05,73733.0,828.0,both
2014,KS,Leavenworth County,78678.0,11.0,0.0001398103663031597,61107.0,1139.0,both
2014,KS,Reno County,63716.0,10.0,0.0001569464498713039,41431.0,1248.0,both
2014,KS,Sedgwick County,509084.0,74.0,0.00014535911558799728,47848.0,717.0,both
2014,KS,Shawnee County,178651.0,17.0,9.515759777443172e-05,47464.0,1156.0,both
2014,KS,Wyandotte County,162325.0,10.0,6.160480517480364e-05,38503.0,1058.0,both
2014,KY,Boone County,126752.0,29.0,0.00022879323403181016,66549.0,1545.0,both
2014,KY,Boyd County,48828.0,15.0,0.0003072007864340133,38802.0,1927.0,both
2014,KY,Bullitt County,78039.0,25.0,0.00032035264419072516,51526.0,1413.0,both
2014,KY,Campbell County,92403.0,42.0,0.0004545306970552904,51482.0,1716.0,both
2014,KY,Fayette County,311992.0,82.0,0.00026282725198082004,47469.0,1167.0,both
2014,KY,Floyd County,38012.0,22.0,0.0005787646006524255,27907.0,1882.0,both
2014,KY,Franklin County,49738.0,10.0,0.00020105352044714304,47976.0,2207.0,both
2014,KY,Grant County,24832.0,12.0,0.0004832474226804124,42475.0,2094.0,both
2014,KY,Hardin County,108612.0,13.0,0.00011969211505174383,47540.0,1711.0,both
2014,KY,Jefferson County,762038.0,176.0,0.0002309596109380372,45352.0,685.0,both
2014,KY,Kenton County,163741.0,70.0,0.00042750441245625713,53213.0,1482.0,both
2014,KY,Laurel County,59913.0,15.0,0.00025036302638826297,36787.0,1997.0,both
2014,KY,Leslie County,10841.0,10.0,0.0009224241306152569,26857.0,4377.0,both
2014,KY,Madison County,87125.0,23.0,0.00026398852223816357,41894.0,1633.0,both
2014,KY,McCracken County,65356.0,15.0,0.00022951221004957462,41630.0,1340.0,both
2014,KY,Perry County,27561.0,12.0,0.00043539784478066834,29547.0,4454.0,both
2014,KY,Pike County,62970.0,29.0,0.0004605367635381928,32563.0,1444.0,both
2014,KY,Powell County,12347.0,11.0,0.0008909046731999676,31815.0,4208.0,both
2014,KY,Russell County,17795.0,15.0,0.0008429334082607474,29980.0,2457.0,both
2014,KY,Warren County,121480.0,13.0,0.00010701350016463615,43954.0,1671.0,both
2014,KY,Whitley County,35864.0,15.0,0.00041824670979254965,28122.0,2448.0,both
2014,LA,Ascension Parish,117318.0,15.0,0.00012785761775686594,63716.0,2889.0,both
2014,LA,Caddo Parish,252740.0,15.0,5.9349529160401997e-05,37181.0,848.0,both
2014,LA,Calcasieu Parish,196641.0,25.0,0.00012713523629355016,43758.0,1562.0,both
2014,LA,East Baton Rouge Parish,445334.0,56.0,0.00012574831474803183,46179.0,857.0,both
2014,LA,Jefferson Parish,434235.0,104.0,0.00023950165233111104,48175.0,742.0,both
2014,LA,Lafayette Parish,235999.0,31.0,0.00013135648879868136,47559.0,1314.0,both
2014,LA,Lafourche Parish,97849.0,25.0,0.00025549571278193954,47492.0,2217.0,both
2014,LA,Livingston Parish,135241.0,29.0,0.00021443201396026352,54708.0,1820.0,both
2014,LA,Orleans Parish,384228.0,104.0,0.0002706726214643389,37468.0,1104.0,both
2014,LA,Ouachita Parish,156383.0,14.0,8.952379734370104e-05,39823.0,1488.0,both
2014,LA,Rapides Parish,132229.0,14.0,0.00010587692563658501,40658.0,1056.0,both
2014,LA,St. Tammany Parish,245390.0,63.0,0.00025673417824687234,60866.0,1130.0,both
2014,LA,Tangipahoa Parish,127058.0,24.0,0.00018889011317665947,38957.0,1428.0,both
2014,LA,Terrebonne Parish,113553.0,22.0,0.00019374212922600018,48437.0,1324.0,both
2014,LA,Washington Parish,46320.0,13.0,0.00028065630397236616,30363.0,2158.0,both
2014,MA,Barnstable County,214398.0,48.0,0.00022388268547281226,60317.0,1168.0,both
2014,MA,Berkshire County,128928.0,24.0,0.00018615040953090097,48907.0,1429.0,both
2014,MA,Bristol County,555212.0,159.0,0.00028637709559591653,54955.0,849.0,both
2014,MA,Essex County,771803.0,178.0,0.0002306288003544946,64153.0,773.0,both
2014,MA,Franklin County,71344.0,10.0,0.0001401659564924871,52002.0,1718.0,both
2014,MA,Hampden County,469561.0,56.0,0.00011926033039370817,47724.0,852.0,both
2014,MA,Hampshire County,161060.0,21.0,0.0001303861914814355,59505.0,1652.0,both
2014,MA,Middlesex County,1575520.0,258.0,0.00016375545851528384,77377.0,719.0,both
2014,MA,Norfolk County,692439.0,118.0,0.00017041212294512586,81027.0,1039.0,both
2014,MA,Plymouth County,506634.0,92.0,0.00018159065518697916,73131.0,895.0,both
2014,MA,Suffolk County,774113.0,130.0,0.00016793413881435913,50597.0,809.0,both
2014,MA,Worcester County,815707.0,126.0,0.00015446722904180054,64152.0,768.0,both
2014,MD,Anne Arundel County,559421.0,111.0,0.0001984194372395745,83456.0,1161.0,both
2014,MD,Baltimore County,825201.0,189.0,0.00022903510781009719,63959.0,699.0,both
2014,MD,Baltimore city,623833.0,254.0,0.0004071602496180869,,,both
2014,MD,Calvert County,90595.0,12.0,0.00013245764115017386,90838.0,2649.0,both
2014,MD,Carroll County,167383.0,24.0,0.00014338373669966483,81621.0,1658.0,both
2014,MD,Cecil County,102252.0,33.0,0.0003227320737002699,64886.0,1872.0,both
2014,MD,Charles County,154448.0,18.0,0.00011654407956075832,88825.0,1557.0,both
2014,MD,Frederick County,243487.0,32.0,0.00013142385425094565,81686.0,1890.0,both
2014,MD,Harford County,249415.0,41.0,0.00016438466010464486,77010.0,1228.0,both
2014,MD,Howard County,306989.0,14.0,4.560423989133161e-05,103273.0,1619.0,both
2014,MD,Montgomery County,1025063.0,73.0,7.121513506974693e-05,93373.0,838.0,both
2014,MD,Prince George's County,900372.0,60.0,6.663912249603497e-05,71260.0,789.0,both
2014,MD,Washington County,149128.0,33.0,0.0002212864116731935,52994.0,1733.0,both
2014,MD,Wicomico County,101416.0,10.0,9.860377060818805e-05,50752.0,1439.0,both
2014,ME,Androscoggin County,107411.0,21.0,0.00019551070188341977,44470.0,2078.0,both
2014,ME,Cumberland County,288274.0,37.0,0.00012835011135239392,55658.0,1051.0,both
2014,ME,Hancock County,54512.0,11.0,0.00020179043146463163,47533.0,1985.0,both
2014,ME,Kennebec County,121277.0,14.0,0.00011543821169718908,45973.0,1677.0,both
2014,ME,Penobscot County,153288.0,18.0,0.00011742602160638798,42658.0,1095.0,both
2014,ME,York County,200974.0,35.0,0.0001741518803427309,55008.0,1025.0,both
2014,MI,Allegan County,113361.0,21.0,0.00018524889512266124,50240.0,1409.0,both
2014,MI,Bay County,106073.0,13.0,0.00012255710689807963,44659.0,1046.0,both
2014,MI,Berrien County,156074.0,31.0,0.00019862372976921203,42625.0,936.0,both
2014,MI,Calhoun County,134845.0,26.0,0.0001928139715970188,42568.0,1058.0,both
2014,MI,Eaton County,108668.0,12.0,0.0001104280929068355,54885.0,1071.0,both
2014,MI,Genesee County,412950.0,47.0,0.00011381523186826492,43483.0,617.0,both
2014,MI,Ingham County,285760.0,47.0,0.0001644736842105263,45808.0,790.0,both
2014,MI,Ionia County,64246.0,13.0,0.00020234722784297855,46454.0,1984.0,both
2014,MI,Kalamazoo County,259063.0,26.0,0.00010036168808359357,44794.0,860.0,both
2014,MI,Kent County,631464.0,58.0,9.185005004244105e-05,49532.0,603.0,both
2014,MI,Lenawee County,98774.0,19.0,0.0001923583129163545,48618.0,1174.0,both
2014,MI,Livingston County,185567.0,41.0,0.00022094445671913649,72129.0,1435.0,both
2014,MI,Macomb County,862914.0,252.0,0.00029203373684979036,53996.0,502.0,both
2014,MI,Monroe County,149919.0,35.0,0.0002334594014100948,55366.0,1085.0,both
2014,MI,Muskegon County,172304.0,44.0,0.0002553626149131767,40670.0,819.0,both
2014,MI,Oakland County,1243076.0,129.0,0.0001037748295357645,66390.0,567.0,both
2014,MI,Ottawa County,277888.0,24.0,8.636573007830493e-05,55095.0,1050.0,both
2014,MI,Saginaw County,195317.0,36.0,0.00018431575336504247,42954.0,763.0,both
2014,MI,St. Clair County,160103.0,36.0,0.0002248552494331774,49120.0,1240.0,both
2014,MI,Washtenaw County,360523.0,59.0,0.00016365114014917217,59065.0,1278.0,both
2014,MI,Wayne County,1771626.0,448.0,0.00025287504247510477,42241.0,327.0,both
2014,MN,Anoka County,341923.0,22.0,6.434197173047733e-05,69028.0,836.0,both
2014,MN,Dakota County,411821.0,30.0,7.28471836064698e-05,72850.0,1137.0,both
2014,MN,Hennepin County,1211635.0,129.0,0.00010646770685891378,61328.0,421.0,both
2014,MN,Olmsted County,150127.0,15.0,9.991540495713629e-05,64090.0,1297.0,both
2014,MN,Ramsey County,532966.0,47.0,8.818573792699721e-05,51915.0,565.0,both
2014,MN,Sherburne County,90908.0,10.0,0.0001100013200158402,71704.0,1941.0,both
2014,MN,St. Louis County,200720.0,30.0,0.00014946193702670385,44941.0,700.0,both
2014,MN,Stearns County,154025.0,10.0,6.492452523940918e-05,51779.0,921.0,both
2014,MN,Washington County,248580.0,19.0,7.643414594899026e-05,79109.0,1196.0,both
2014,MO,Boone County,172920.0,12.0,6.939625260235948e-05,45786.0,1288.0,both
2014,MO,Buchanan County,89649.0,11.0,0.00012270075516737498,42393.0,1498.0,both
2014,MO,Butler County,42870.0,13.0,0.0003032423606251458,33525.0,1797.0,both
2014,MO,Cass County,100872.0,12.0,0.00011896264572924102,60097.0,1463.0,both
2014,MO,Clay County,233142.0,16.0,6.862770328812483e-05,58559.0,1269.0,both
2014,MO,Dunklin County,31320.0,11.0,0.000351213282247765,29375.0,1480.0,both
2014,MO,Franklin County,101923.0,21.0,0.00020603789134935197,49120.0,1643.0,both
2014,MO,Greene County,285427.0,58.0,0.0002032043219457164,41059.0,771.0,both
2014,MO,Jackson County,683334.0,107.0,0.00015658521308759698,46252.0,596.0,both
2014,MO,Jasper County,117801.0,14.0,0.00011884449198224123,37894.0,1056.0,both
2014,MO,Jefferson County,222066.0,62.0,0.00027919627498131187,56756.0,1109.0,both
2014,MO,Lincoln County,54167.0,11.0,0.00020307567338047152,52897.0,2280.0,both
2014,MO,St. Charles County,379956.0,54.0,0.00014212171935697816,70331.0,1000.0,both
2014,MO,St. Francois County,65801.0,28.0,0.00042552544794152063,38589.0,1903.0,both
2014,MO,St. Louis County,1000903.0,189.0,0.00018882948697326315,57561.0,701.0,both
2014,MO,St. Louis city,317599.0,111.0,0.00034949732209484287,33652.0,762.0,both
2014,MS,DeSoto County,170923.0,20.0,0.00011701175383067229,59418.0,1420.0,both
2014,MS,Harrison County,198502.0,42.0,0.00021158476992675138,45668.0,1220.0,both
2014,MS,Jackson County,141511.0,29.0,0.00020493106542954258,47906.0,2155.0,both
2014,MS,Madison County,100902.0,12.0,0.00011892727597074389,59585.0,2543.0,both
2014,MS,Rankin County,148464.0,11.0,7.409203577971764e-05,54028.0,1656.0,both
2014,MT,Flathead County,94642.0,10.0,0.00010566133429132943,44998.0,1967.0,both
2014,MT,Yellowstone County,155379.0,14.0,9.010226607199171e-05,48641.0,1222.0,both
2014,NC,Alamance County,155439.0,16.0,0.00010293427003519065,44167.0,1245.0,both
2014,NC,Brunswick County,118382.0,20.0,0.0001689446030646551,45806.0,1167.0,both
2014,NC,Buncombe County,249265.0,28.0,0.000112330250937757,44190.0,1057.0,both
2014,NC,Burke County,89292.0,23.0,0.00025758186623661694,37139.0,1740.0,both
2014,NC,Cabarrus County,191737.0,22.0,0.0001147405039194313,53928.0,1444.0,both
2014,NC,Caldwell County,81698.0,13.0,0.00015912262234081618,37261.0,1560.0,both
2014,NC,Carteret County,68670.0,15.0,0.00021843599825251202,46155.0,1439.0,both
2014,NC,Catawba County,155157.0,26.0,0.00016757220106086094,43484.0,1208.0,both
2014,NC,Cleveland County,97030.0,13.0,0.00013397918169638258,38208.0,1544.0,both
2014,NC,Columbus County,56906.0,10.0,0.00017572839419393386,35421.0,1939.0,both
2014,NC,Craven County,104168.0,11.0,0.00010559864833730129,44599.0,1692.0,both
2014,NC,Cumberland County,332680.0,39.0,0.00011722977034988578,43834.0,861.0,both
2014,NC,Davidson County,163437.0,31.0,0.00018967553246816815,44249.0,1037.0,both
2014,NC,Durham County,295324.0,21.0,7.110834202435292e-05,49894.0,1328.0,both
2014,NC,Forsyth County,364555.0,48.0,0.00013166737529316563,46749.0,832.0,both
2014,NC,Gaston County,210599.0,40.0,0.00018993442513972052,43253.0,1133.0,both
2014,NC,Guilford County,512414.0,47.0,9.172270859110017e-05,45676.0,748.0,both
2014,NC,Harnett County,126769.0,14.0,0.00011043709424228321,42853.0,1391.0,both
2014,NC,Henderson County,110338.0,11.0,9.969366854574126e-05,46446.0,2033.0,both
2014,NC,Iredell County,166598.0,25.0,0.0001500618254720945,48962.0,1572.0,both
2014,NC,Johnston County,180732.0,11.0,6.0863599141269946e-05,49745.0,1705.0,both
2014,NC,Mecklenburg County,1010878.0,103.0,0.000101891622925813,55294.0,685.0,both
2014,NC,Moore County,92849.0,11.0,0.00011847192753826105,48319.0,2478.0,both
2014,NC,New Hanover County,216112.0,34.0,0.00015732583105056638,48553.0,1155.0,both
2014,NC,Onslow County,192061.0,17.0,8.851354517575145e-05,43561.0,1021.0,both
2014,NC,Pitt County,175052.0,22.0,0.0001256769417087494,38592.0,1256.0,both
2014,NC,Randolph County,142467.0,17.0,0.00011932587897548204,40346.0,1120.0,both
2014,NC,Robeson County,134920.0,20.0,0.00014823599169878446,29667.0,1343.0,both
2014,NC,Rowan County,138091.0,25.0,0.0001810400388149843,43596.0,2124.0,both
2014,NC,Sampson County,63806.0,15.0,0.00023508760931573833,35740.0,1342.0,both
2014,NC,Surry County,72480.0,13.0,0.0001793598233995585,37294.0,1448.0,both
2014,NC,Union County,217767.0,18.0,8.265715191006902e-05,63386.0,1829.0,both
2014,NC,Wake County,998221.0,78.0,7.813900929754032e-05,63770.0,735.0,both
2014,NC,Wilkes County,68418.0,28.0,0.0004092490280335584,33438.0,1750.0,both
2014,NC,Yadkin County,37852.0,12.0,0.00031702419951389624,39807.0,2667.0,both
2014,ND,Cass County,166792.0,10.0,5.995491390474363e-05,47600.0,1333.0,both
2014,NE,Douglas County,543236.0,48.0,8.835938708038496e-05,51878.0,644.0,both
2014,NE,Lancaster County,302775.0,19.0,6.275286929237883e-05,50849.0,599.0,both
2014,NH,Belknap County,60313.0,10.0,0.00016580173428614063,54929.0,2371.0,both
2014,NH,Cheshire County,76514.0,10.0,0.00013069503620252504,53828.0,1432.0,both
2014,NH,Coos County,32787.0,11.0,0.0003354988257541099,41534.0,1501.0,both
2014,NH,Grafton County,90041.0,14.0,0.00015548472362590375,53075.0,1490.0,both
2014,NH,Hillsborough County,407455.0,97.0,0.00023806309899252677,69321.0,928.0,both
2014,NH,Merrimack County,148252.0,34.0,0.00022933923319752854,63012.0,1363.0,both
2014,NH,Rockingham County,301596.0,60.0,0.0001989416305256038,75825.0,1263.0,both
2014,NH,Strafford County,126652.0,45.0,0.00035530429839244544,57809.0,1695.0,both
2014,NJ,Atlantic County,272634.0,56.0,0.00020540358135815782,54766.0,1130.0,both
2014,NJ,Bergen County,923475.0,79.0,8.554644143046645e-05,81708.0,875.0,both
2014,NJ,Burlington County,449806.0,62.0,0.0001378372009266217,76258.0,858.0,both
2014,NJ,Camden County,508409.0,123.0,0.00024193120106056343,60976.0,849.0,both
2014,NJ,Cape May County,94961.0,16.0,0.00016849022230178704,54292.0,1444.0,both
2014,NJ,Cumberland County,155887.0,29.0,0.0001860321899837703,50651.0,1423.0,both
2014,NJ,Essex County,788796.0,92.0,0.00011663345148809071,55125.0,864.0,both
2014,NJ,Gloucester County,290742.0,62.0,0.00021324748402363607,72664.0,1519.0,both
2014,NJ,Hudson County,660312.0,45.0,6.814960200632428e-05,55275.0,853.0,both
2014,NJ,Hunterdon County,125902.0,13.0,0.00010325491255103175,100980.0,2438.0,both
2014,NJ,Mercer County,369031.0,37.0,0.00010026257956648628,71217.0,1289.0,both
2014,NJ,Middlesex County,824331.0,114.0,0.00013829396201283221,77615.0,858.0,both
2014,NJ,Monmouth County,625581.0,96.0,0.00015345734605111088,82265.0,1003.0,both
2014,NJ,Morris County,494931.0,41.0,8.283983019855293e-05,96747.0,1366.0,both
2014,NJ,Ocean County,584563.0,120.0,0.00020528155220224338,59620.0,714.0,both
2014,NJ,Passaic County,504483.0,50.0,9.911136747918165e-05,54944.0,1164.0,both
2014,NJ,Somerset County,329378.0,26.0,7.893666243647116e-05,97440.0,1679.0,both
2014,NJ,Sussex County,144639.0,13.0,8.987893998160939e-05,83089.0,1691.0,both
2014,NJ,Union County,548052.0,37.0,6.75118419420055e-05,66791.0,959.0,both
2014,NJ,Warren County,107022.0,15.0,0.00014015809833492178,71364.0,1878.0,both
2014,NM,Bernalillo County,676120.0,193.0,0.0002854522865763474,47481.0,651.0,both
2014,NM,Dona Ana County,,33.0,,,,left_only
2014,NM,Eddy County,56720.0,14.0,0.0002468265162200282,46583.0,2728.0,both
2014,NM,Lea County,70178.0,11.0,0.00015674427883382257,43910.0,2187.0,both
2014,NM,Otero County,65394.0,15.0,0.0002293788420956051,39615.0,1570.0,both
2014,NM,Rio Arriba County,39726.0,39.0,0.000981724814982631,41437.0,3100.0,both
2014,NM,San Juan County,129143.0,22.0,0.00017035379385642272,46189.0,1294.0,both
2014,NM,Sandoval County,137076.0,29.0,0.00021156146954973883,57158.0,1689.0,both
2014,NM,Santa Fe County,147876.0,37.0,0.00025020963509967813,52696.0,1411.0,both
2014,NM,Valencia County,75892.0,20.0,0.00026353238813050123,42044.0,1656.0,both
2014,NV,Carson City,54112.0,10.0,0.0001848018923713779,52067.0,2926.0,both
2014,NV,Clark County,2053929.0,396.0,0.0001928012117264034,56258.0,505.0,both
2014,NV,Washoe County,436515.0,69.0,0.0001580701694099859,55658.0,765.0,both
2014,NY,Albany County,307246.0,25.0,8.136802431927511e-05,56090.0,1147.0,both
2014,NY,Bronx County,1430474.0,133.0,9.297617433102595e-05,34264.0,474.0,both
2014,NY,Broome County,197295.0,34.0,0.00017233077371448845,44457.0,861.0,both
2014,NY,Chautauqua County,131792.0,17.0,0.00012899113755007892,40639.0,1127.0,both
2014,NY,Dutchess County,295162.0,39.0,0.00013213082984937086,69838.0,1465.0,both
2014,NY,Erie County,921934.0,143.0,0.00015510871710990156,47372.0,525.0,both
2014,NY,Jefferson County,118121.0,14.0,0.0001185225319799189,43410.0,957.0,both
2014,NY,Kings County,2601527.0,216.0,8.3028159999877e-05,43567.0,444.0,both
2014,NY,Madison County,72251.0,11.0,0.0001522470277227997,53345.0,1845.0,both
2014,NY,Monroe County,747583.0,97.0,0.00012975147909997952,51303.0,549.0,both
2014,NY,Nassau County,1354851.0,169.0,0.00012473696369563885,93613.0,921.0,both
2014,NY,New York County,1631733.0,165.0,0.00010111948462156493,64971.0,675.0,both
2014,NY,Niagara County,213331.0,28.0,0.00013125143556257647,45964.0,1033.0,both
2014,NY,Oneida County,232634.0,36.0,0.0001547495207063456,46708.0,962.0,both
2014,NY,Onondaga County,467472.0,70.0,0.00014974158880104048,50676.0,689.0,both
2014,NY,Ontario County,109378.0,11.0,0.00010056867011647681,56468.0,1225.0,both
2014,NY,Orange County,374945.0,65.0,0.0001733587592846951,69523.0,1581.0,both
2014,NY,Oswego County,120611.0,16.0,0.00013265788360928936,45333.0,1458.0,both
2014,NY,Putnam County,99407.0,14.0,0.00014083515245405255,89218.0,2953.0,both
2014,NY,Queens County,2298234.0,146.0,6.352703858701942e-05,55291.0,482.0,both
2014,NY,Richmond County,471899.0,74.0,0.00015681321638740493,71084.0,1130.0,both
2014,NY,Rockland County,321120.0,19.0,5.916791230692576e-05,82534.0,1943.0,both
2014,NY,Saratoga County,224605.0,16.0,7.123617016540148e-05,65100.0,1168.0,both
2014,NY,Steuben County,98153.0,11.0,0.0001120699316373417,43867.0,932.0,both
2014,NY,Suffolk County,1495553.0,259.0,0.00017318008790059597,84506.0,863.0,both
2014,NY,Sullivan County,75651.0,18.0,0.00023793472657334338,48103.0,1663.0,both
2014,NY,Tioga County,49855.0,13.0,0.0002607561929595828,51948.0,1635.0,both
2014,NY,Tompkins County,103530.0,14.0,0.0001352265043948614,48655.0,1494.0,both
2014,NY,Ulster County,180435.0,22.0,0.00012192756394269404,57584.0,1326.0,both
2014,NY,Westchester County,967180.0,93.0,9.615583448789264e-05,79619.0,1003.0,both
2014,OH,Adams County,28060.0,10.0,0.0003563791874554526,32791.0,1842.0,both
2014,OH,Allen County,104886.0,12.0,0.00011440993078199188,43632.0,1226.0,both
2014,OH,Ashtabula County,99064.0,27.0,0.00027255107809093113,42139.0,1291.0,both
2014,OH,Belmont County,69403.0,14.0,0.00020172038672679855,38320.0,995.0,both
2014,OH,Brown County,43950.0,17.0,0.0003868031854379977,45887.0,1591.0,both
2014,OH,Butler County,373877.0,151.0,0.0004038761410838324,54788.0,938.0,both
2014,OH,Champaign County,39089.0,11.0,0.0002814090920719384,49246.0,1733.0,both
2014,OH,Clark County,136364.0,38.0,0.0002786659235575372,44141.0,1052.0,both
2014,OH,Clermont County,201516.0,80.0,0.00039699080966275633,58472.0,1226.0,both
2014,OH,Clinton County,41824.0,13.0,0.00031082631981637336,46261.0,2327.0,both
2014,OH,Columbiana County,105681.0,19.0,0.00017978633813078984,39502.0,1250.0,both
2014,OH,Cuyahoga County,1263498.0,280.0,0.0002216069989821907,43603.0,382.0,both
2014,OH,Darke County,52203.0,11.0,0.00021071585924180603,44280.0,1255.0,both
2014,OH,Delaware County,189649.0,12.0,6.327478657941776e-05,87908.0,1874.0,both
2014,OH,Erie County,75833.0,17.0,0.00022417680956839372,46593.0,1991.0,both
2014,OH,Fairfield County,150400.0,15.0,9.973404255319148e-05,56796.0,1323.0,both
2014,OH,Fayette County,28652.0,12.0,0.00041881893061566385,39599.0,1488.0,both
2014,OH,Franklin County,1238758.0,221.0,0.00017840449869950385,49087.0,516.0,both
2014,OH,Geauga County,93981.0,11.0,0.00011704493461444335,65663.0,2282.0,both
2014,OH,Greene County,164796.0,40.0,0.0002427243379693682,56679.0,1573.0,both
2014,OH,Hamilton County,807922.0,248.0,0.0003069603253779449,48234.0,514.0,both
2014,OH,Hancock County,75324.0,11.0,0.00014603579204503213,49070.0,2128.0,both
2014,OH,Highland County,43102.0,12.0,0.000278409354554313,39844.0,1791.0,both
2014,OH,Huron County,58626.0,17.0,0.0002899737317913554,47058.0,1446.0,both
2014,OH,Jefferson County,67916.0,21.0,0.00030920548913363567,37527.0,1239.0,both
2014,OH,Lake County,229865.0,53.0,0.00023057011724272942,54896.0,874.0,both
