STATE,COUNTY,STNAME,CTYNAME,Year,Population,State_Code,Median_Income_2010,Income_Error_Margin
35,49,New Mexico,Santa Fe County,2017,149687.0,NM,52696.0,1411.0
35,51,New Mexico,Sierra County,2017,11094.0,NM,25583.0,2433.0
35,53,New Mexico,Socorro County,2017,16825.0,NM,33284.0,3259.0
35,55,New Mexico,Taos County,2017,32811.0,NM,35441.0,2388.0
35,57,New Mexico,Torrance County,2017,15510.0,NM,37117.0,3260.0
35,59,New Mexico,Union County,2017,4194.0,NM,39975.0,4844.0
35,61,New Mexico,Valencia County,2017,75970.0,NM,42044.0,1656.0
36,1,New York,Albany County,2017,307919.0,NY,56090.0,1147.0
36,3,New York,Allegany County,2017,46669.0,NY,41305.0,1116.0
36,5,New York,Bronx County,2017,1439956.0,NY,34264.0,474.0
36,7,New York,Broome County,2017,193255.0,NY,44457.0,861.0
36,9,New York,Cattaraugus County,2017,77199.0,NY,42466.0,1079.0
36,11,New York,Cayuga County,2017,77495.0,NY,48415.0,1409.0
36,13,New York,Chautauqua County,2017,128424.0,NY,40639.0,1127.0
36,15,New York,Chemung County,2017,84825.0,NY,44502.0,1804.0
36,17,New York,Chenango County,2017,47842.0,NY,43943.0,1568.0
36,19,New York,Clinton County,2017,80595.0,NY,47489.0,2643.0
36,21,New York,Columbia County,2017,60312.0,NY,55546.0,3256.0
36,23,New York,Cortland County,2017,47834.0,NY,45338.0,2131.0
36,25,New York,Delaware County,2017,45061.0,NY,42967.0,2866.0
36,27,New York,Dutchess County,2017,293512.0,NY,69838.0,1465.0
36,29,New York,Erie County,2017,919378.0,NY,47372.0,525.0
36,31,New York,Essex County,2017,37521.0,NY,45216.0,2140.0
36,33,New York,Franklin County,2017,50478.0,NY,42050.0,1795.0
36,35,New York,Fulton County,2017,53815.0,NY,43240.0,1904.0
36,37,New York,Genesee County,2017,57828.0,NY,49750.0,1737.0
36,39,New York,Greene County,2017,47403.0,NY,46235.0,1752.0
36,41,New York,Hamilton County,2017,4477.0,NY,49557.0,4406.0
36,43,New York,Herkimer County,2017,62193.0,NY,42318.0,1427.0
36,45,New York,Jefferson County,2017,113488.0,NY,43410.0,957.0
36,47,New York,Kings County,2017,2594357.0,NY,43567.0,444.0
36,49,New York,Lewis County,2017,26606.0,NY,42846.0,1786.0
36,51,New York,Livingston County,2017,63503.0,NY,51690.0,1505.0
36,53,New York,Madison County,2017,70993.0,NY,53345.0,1845.0
36,55,New York,Monroe County,2017,743528.0,NY,51303.0,549.0
36,57,New York,Montgomery County,2017,49203.0,NY,42603.0,1915.0
36,59,New York,Nassau County,2017,1357260.0,NY,93613.0,921.0
36,61,New York,New York County,2017,1632337.0,NY,64971.0,675.0
36,63,New York,Niagara County,2017,210911.0,NY,45964.0,1033.0
36,65,New York,Oneida County,2017,229980.0,NY,46708.0,962.0
36,67,New York,Onondaga County,2017,461843.0,NY,50676.0,689.0
36,69,New York,Ontario County,2017,109652.0,NY,56468.0,1225.0
36,71,New York,Orange County,2017,379896.0,NY,69523.0,1581.0
36,73,New York,Orleans County,2017,40815.0,NY,48063.0,2092.0
36,75,New York,Oswego County,2017,118444.0,NY,45333.0,1458.0
36,77,New York,Otsego County,2017,59955.0,NY,45268.0,1448.0
36,79,New York,Putnam County,2017,98901.0,NY,89218.0,2953.0
36,81,New York,Queens County,2017,2295226.0,NY,55291.0,482.0
36,83,New York,Rensselaer County,2017,159214.0,NY,54152.0,1261.0
36,85,New York,Richmond County,2017,475819.0,NY,71084.0,1130.0
36,87,New York,Rockland County,2017,324600.0,NY,82534.0,1943.0
36,89,New York,St. Lawrence County,2017,108768.0,NY,42303.0,1489.0
36,91,New York,Saratoga County,2017,229314.0,NY,65100.0,1168.0
36,93,New York,Schenectady County,2017,154716.0,NY,55188.0,1315.0
36,95,New York,Schoharie County,2017,31260.0,NY,50864.0,1792.0
36,97,New York,Schuyler County,2017,17910.0,NY,47404.0,2220.0
36,99,New York,Seneca County,2017,34293.0,NY,46707.0,2160.0
36,101,New York,Steuben County,2017,96379.0,NY,43867.0,932.0
36,103,New York,Suffolk County,2017,1483862.0,NY,84506.0,863.0
36,105,New York,Sullivan County,2017,75000.0,NY,48103.0,1663.0
36,107,New York,Tioga County,2017,48659.0,NY,51948.0,1635.0
36,109,New York,Tompkins County,2017,102731.0,NY,48655.0,1494.0
36,111,New York,Ulster County,2017,178650.0,NY,57584.0,1326.0
36,113,New York,Warren County,2017,64406.0,NY,51619.0,1889.0
36,115,New York,Washington County,2017,61600.0,NY,48327.0,2114.0
36,117,New York,Wayne County,2017,90429.0,NY,52562.0,1274.0
36,119,New York,Westchester County,2017,970033.0,NY,79619.0,1003.0
36,121,New York,Wyoming County,2017,40296.0,NY,50075.0,2041.0
36,123,New York,Yates County,2017,25021.0,NY,46822.0,3021.0
37,1,North Carolina,Alamance County,2017,163326.0,NC,44167.0,1245.0
37,3,North Carolina,Alexander County,2017,37105.0,NC,40014.0,3131.0
37,5,North Carolina,Alleghany County,2017,11004.0,NC,30845.0,3633.0
37,7,North Carolina,Anson County,2017,24856.0,NC,34745.0,2083.0
37,9,North Carolina,Ashe County,2017,26795.0,NC,34538.0,2286.0
37,11,North Carolina,Avery County,2017,17522.0,NC,34918.0,2670.0
37,13,North Carolina,Beaufort County,2017,47097.0,NC,40653.0,1724.0
37,15,North Carolina,Bertie County,2017,19246.0,NC,29110.0,3004.0
37,17,North Carolina,Bladen County,2017,33446.0,NC,30471.0,2239.0
37,19,North Carolina,Brunswick County,2017,130996.0,NC,45806.0,1167.0
37,21,North Carolina,Buncombe County,2017,257408.0,NC,44190.0,1057.0
37,23,North Carolina,Burke County,2017,90143.0,NC,37139.0,1740.0
37,25,North Carolina,Cabarrus County,2017,206987.0,NC,53928.0,1444.0
37,27,North Carolina,Caldwell County,2017,81961.0,NC,37261.0,1560.0
37,29,North Carolina,Camden County,2017,10517.0,NC,61091.0,2837.0
37,31,North Carolina,Carteret County,2017,69014.0,NC,46155.0,1439.0
37,33,North Carolina,Caswell County,2017,22623.0,NC,36927.0,2101.0
37,35,North Carolina,Catawba County,2017,157822.0,NC,43484.0,1208.0
37,37,North Carolina,Chatham County,2017,71248.0,NC,56038.0,2192.0
37,39,North Carolina,Cherokee County,2017,28000.0,NC,38144.0,2153.0
37,41,North Carolina,Chowan County,2017,14015.0,NC,36761.0,4261.0
37,43,North Carolina,Clay County,2017,11033.0,NC,35109.0,2848.0
37,45,North Carolina,Cleveland County,2017,97198.0,NC,38208.0,1544.0
37,47,North Carolina,Columbus County,2017,56000.0,NC,35421.0,1939.0
37,49,North Carolina,Craven County,2017,102740.0,NC,44599.0,1692.0
37,51,North Carolina,Cumberland County,2017,331702.0,NC,43834.0,861.0
37,53,North Carolina,Currituck County,2017,26330.0,NC,55376.0,3348.0
37,55,North Carolina,Dare County,2017,36257.0,NC,53889.0,3296.0
37,57,North Carolina,Davidson County,2017,165489.0,NC,44249.0,1037.0
37,59,North Carolina,Davie County,2017,42297.0,NC,49727.0,1952.0
37,61,North Carolina,Duplin County,2017,58942.0,NC,32816.0,1891.0
37,63,North Carolina,Durham County,2017,312466.0,NC,49894.0,1328.0
37,65,North Carolina,Edgecombe County,2017,52793.0,NC,32665.0,2017.0
37,67,North Carolina,Forsyth County,2017,375901.0,NC,46749.0,832.0
37,69,North Carolina,Franklin County,2017,66175.0,NC,43710.0,1924.0
37,71,North Carolina,Gaston County,2017,219788.0,NC,43253.0,1133.0
37,73,North Carolina,Gates County,2017,11502.0,NC,45682.0,4343.0
37,75,North Carolina,Graham County,2017,8529.0,NC,28447.0,2008.0
37,77,North Carolina,Granville County,2017,59452.0,NC,48210.0,3033.0
37,79,North Carolina,Greene County,2017,20965.0,NC,41488.0,3334.0
37,81,North Carolina,Guilford County,2017,528622.0,NC,45676.0,748.0
37,83,North Carolina,Halifax County,2017,51329.0,NC,30439.0,1866.0
37,85,North Carolina,Harnett County,2017,132584.0,NC,42853.0,1391.0
37,87,North Carolina,Haywood County,2017,61167.0,NC,41377.0,1879.0
37,89,North Carolina,Henderson County,2017,115431.0,NC,46446.0,2033.0
37,91,North Carolina,Hertford County,2017,23917.0,NC,30878.0,2506.0
37,93,North Carolina,Hoke County,2017,54207.0,NC,42927.0,2775.0
37,95,North Carolina,Hyde County,2017,5230.0,NC,38265.0,5474.0
37,97,North Carolina,Iredell County,2017,175673.0,NC,48962.0,1572.0
37,99,North Carolina,Jackson County,2017,43220.0,NC,37190.0,2541.0
37,101,North Carolina,Johnston County,2017,196541.0,NC,49745.0,1705.0
37,103,North Carolina,Jones County,2017,9550.0,NC,38354.0,2747.0
37,105,North Carolina,Lee County,2017,60418.0,NC,44120.0,2649.0
37,107,North Carolina,Lenoir County,2017,56644.0,NC,33625.0,1227.0
37,109,North Carolina,Lincoln County,2017,82608.0,NC,47450.0,1653.0
37,111,North Carolina,McDowell County,2017,45089.0,NC,34953.0,1575.0
37,113,North Carolina,Macon County,2017,34610.0,NC,38615.0,2167.0
37,115,North Carolina,Madison County,2017,21603.0,NC,38580.0,2766.0
37,117,North Carolina,Martin County,2017,22773.0,NC,34766.0,2549.0
37,119,North Carolina,Mecklenburg County,2017,1079656.0,NC,55294.0,685.0
37,121,North Carolina,Mitchell County,2017,14992.0,NC,32743.0,3680.0
37,123,North Carolina,Montgomery County,2017,27274.0,NC,33861.0,1989.0
37,125,North Carolina,Moore County,2017,97376.0,NC,48319.0,2478.0
37,127,North Carolina,Nash County,2017,94095.0,NC,44499.0,1620.0
37,129,North Carolina,New Hanover County,2017,228863.0,NC,48553.0,1155.0
37,131,North Carolina,Northampton County,2017,19898.0,NC,30578.0,2354.0
37,133,North Carolina,Onslow County,2017,195332.0,NC,43561.0,1021.0
37,135,North Carolina,Orange County,2017,143624.0,NC,52981.0,2675.0
37,137,North Carolina,Pamlico County,2017,12631.0,NC,40561.0,4895.0
37,139,North Carolina,Pasquotank County,2017,39420.0,NC,44085.0,2198.0
37,141,North Carolina,Pender County,2017,60787.0,NC,44338.0,2187.0
37,143,North Carolina,Perquimans County,2017,13464.0,NC,43041.0,4039.0
37,145,North Carolina,Person County,2017,39412.0,NC,44668.0,3047.0
37,147,North Carolina,Pitt County,2017,178661.0,NC,38592.0,1256.0
37,149,North Carolina,Polk County,2017,20567.0,NC,43692.0,4038.0
37,151,North Carolina,Randolph County,2017,143000.0,NC,40346.0,1120.0
37,153,North Carolina,Richmond County,2017,44786.0,NC,30439.0,1596.0
37,155,North Carolina,Robeson County,2017,132606.0,NC,29667.0,1343.0
37,157,North Carolina,Rockingham County,2017,90844.0,NC,39231.0,1310.0
37,159,North Carolina,Rowan County,2017,140289.0,NC,43596.0,2124.0
37,161,North Carolina,Rutherford County,2017,66558.0,NC,35364.0,1507.0
37,163,North Carolina,Sampson County,2017,63188.0,NC,35740.0,1342.0
37,165,North Carolina,Scotland County,2017,35178.0,NC,29368.0,2502.0
37,167,North Carolina,Stanly County,2017,61458.0,NC,44802.0,1630.0
37,169,North Carolina,Stokes County,2017,45710.0,NC,42689.0,2059.0
37,171,North Carolina,Surry County,2017,72114.0,NC,37294.0,1448.0
37,173,North Carolina,Swain County,2017,14268.0,NC,35071.0,6739.0
37,175,North Carolina,Transylvania County,2017,33812.0,NC,39408.0,2463.0
37,177,North Carolina,Tyrrell County,2017,4172.0,NC,32215.0,3444.0
37,179,North Carolina,Union County,2017,231525.0,NC,63386.0,1829.0
37,181,North Carolina,Vance County,2017,44387.0,NC,34025.0,1676.0
37,183,North Carolina,Wake County,2017,1072463.0,NC,63770.0,735.0
37,185,North Carolina,Warren County,2017,19829.0,NC,30641.0,3515.0
37,187,North Carolina,Washington County,2017,11947.0,NC,32716.0,2184.0
37,189,North Carolina,Watauga County,2017,55250.0,NC,31967.0,2281.0
37,191,North Carolina,Wayne County,2017,123201.0,NC,41224.0,979.0
37,193,North Carolina,Wilkes County,2017,68461.0,NC,33438.0,1750.0
37,195,North Carolina,Wilson County,2017,81446.0,NC,38596.0,1558.0
37,197,North Carolina,Yadkin County,2017,37599.0,NC,39807.0,2667.0
37,199,North Carolina,Yancey County,2017,17709.0,NC,35703.0,3182.0
38,1,North Dakota,Adams County,2017,2329.0,ND,35966.0,7762.0
38,3,North Dakota,Barnes County,2017,10694.0,ND,41773.0,2186.0
38,5,North Dakota,Benson County,2017,6920.0,ND,30479.0,1464.0
38,7,North Dakota,Billings County,2017,924.0,ND,51923.0,9106.0
38,9,North Dakota,Bottineau County,2017,6531.0,ND,40227.0,2670.0
38,11,North Dakota,Bowman County,2017,3149.0,ND,48063.0,3750.0
38,13,North Dakota,Burke County,2017,2136.0,ND,50800.0,6552.0
38,15,North Dakota,Burleigh County,2017,95343.0,ND,53465.0,1355.0
38,17,North Dakota,Cass County,2017,178122.0,ND,47600.0,1333.0
38,19,North Dakota,Cavalier County,2017,3787.0,ND,48786.0,6846.0
38,21,North Dakota,Dickey County,2017,4834.0,ND,37179.0,3789.0
38,23,North Dakota,Divide County,2017,2287.0,ND,48152.0,5736.0
38,25,North Dakota,Dunn County,2017,4268.0,ND,48707.0,6192.0
38,27,North Dakota,Eddy County,2017,2315.0,ND,38404.0,3085.0
38,29,North Dakota,Emmons County,2017,3297.0,ND,35615.0,2162.0
38,31,North Dakota,Foster County,2017,3251.0,ND,41066.0,4224.0
38,33,North Dakota,Golden Valley County,2017,1780.0,ND,33333.0,7410.0
38,35,North Dakota,Grand Forks County,2017,70722.0,ND,44242.0,1765.0
38,37,North Dakota,Grant County,2017,2361.0,ND,39500.0,4032.0
38,39,North Dakota,Griggs County,2017,2243.0,ND,40085.0,4178.0
38,41,North Dakota,Hettinger County,2017,2480.0,ND,38393.0,1784.0
38,43,North Dakota,Kidder County,2017,2477.0,ND,34250.0,4722.0
38,45,North Dakota,LaMoure County,2017,4106.0,ND,46098.0,3256.0
38,47,North Dakota,Logan County,2017,1912.0,ND,41741.0,4755.0
38,49,North Dakota,McHenry County,2017,5894.0,ND,36944.0,4739.0
38,51,North Dakota,McIntosh County,2017,2607.0,ND,34904.0,2896.0
38,53,North Dakota,McKenzie County,2017,12715.0,ND,48480.0,3207.0
38,55,North Dakota,McLean County,2017,9638.0,ND,52922.0,2171.0
38,57,North Dakota,Mercer County,2017,8470.0,ND,60191.0,2785.0
38,59,North Dakota,Morton County,2017,30971.0,ND,50591.0,3254.0
38,61,North Dakota,Mountrail County,2017,10273.0,ND,53912.0,5484.0
38,63,North Dakota,Nelson County,2017,2905.0,ND,39071.0,4088.0
38,65,North Dakota,Oliver County,2017,1932.0,ND,62308.0,12259.0
38,67,North Dakota,Pembina County,2017,6936.0,ND,48502.0,3150.0
38,69,North Dakota,Pierce County,2017,4098.0,ND,37091.0,3988.0
38,71,North Dakota,Ramsey County,2017,11594.0,ND,41792.0,2166.0
38,73,North Dakota,Ransom County,2017,5301.0,ND,46044.0,1926.0
38,75,North Dakota,Renville County,2017,2454.0,ND,49583.0,3379.0
38,77,North Dakota,Richland County,2017,16323.0,ND,47131.0,2040.0
38,79,North Dakota,Rolette County,2017,14622.0,ND,28265.0,2199.0
38,81,North Dakota,Sargent County,2017,3870.0,ND,49318.0,4445.0
38,83,North Dakota,Sheridan County,2017,1352.0,ND,37727.0,6083.0
38,85,North Dakota,Sioux County,2017,4427.0,ND,30990.0,4207.0
38,87,North Dakota,Slope County,2017,769.0,ND,43625.0,8196.0
38,89,North Dakota,Stark County,2017,30361.0,ND,49536.0,3507.0
38,91,North Dakota,Steele County,2017,1909.0,ND,44191.0,4403.0
38,93,North Dakota,Stutsman County,2017,21179.0,ND,44620.0,2712.0
38,95,North Dakota,Towner County,2017,2247.0,ND,43684.0,4709.0
38,97,North Dakota,Traill County,2017,7996.0,ND,44290.0,1735.0
38,99,North Dakota,Walsh County,2017,10786.0,ND,44139.0,2468.0
38,101,North Dakota,Ward County,2017,69226.0,ND,48793.0,1762.0
38,103,North Dakota,Wells County,2017,3993.0,ND,40136.0,2556.0
38,105,North Dakota,Williams County,2017,33639.0,ND,55396.0,2846.0
39,1,Ohio,Adams County,2017,27747.0,OH,32791.0,1842.0
39,3,Ohio,Allen County,2017,103173.0,OH,43632.0,1226.0
39,5,Ohio,Ashland County,2017,53673.0,OH,44542.0,1752.0
39,7,Ohio,Ashtabula County,2017,97773.0,OH,42139.0,1291.0
39,9,Ohio,Athens County,2017,66587.0,OH,31559.0,1261.0
39,11,Ohio,Auglaize County,2017,45756.0,OH,52018.0,1730.0
39,13,Ohio,Belmont County,2017,68074.0,OH,38320.0,995.0
39,15,Ohio,Brown County,2017,43558.0,OH,45887.0,1591.0
39,17,Ohio,Butler County,2017,380751.0,OH,54788.0,938.0
39,19,Ohio,Carroll County,2017,27329.0,OH,43148.0,1830.0
39,21,Ohio,Champaign County,2017,38857.0,OH,49246.0,1733.0
39,23,Ohio,Clark County,2017,134636.0,OH,44141.0,1052.0
39,25,Ohio,Clermont County,2017,204456.0,OH,58472.0,1226.0
39,27,Ohio,Clinton County,2017,42035.0,OH,46261.0,2327.0
39,29,Ohio,Columbiana County,2017,103198.0,OH,39502.0,1250.0
39,31,Ohio,Coshocton County,2017,36535.0,OH,39469.0,1615.0
39,33,Ohio,Crawford County,2017,41733.0,OH,41228.0,1375.0
39,35,Ohio,Cuyahoga County,2017,1247808.0,OH,43603.0,382.0
39,37,Ohio,Darke County,2017,51575.0,OH,44280.0,1255.0
39,39,Ohio,Defiance County,2017,38158.0,OH,44480.0,1985.0
39,41,Ohio,Delaware County,2017,201157.0,OH,87908.0,1874.0
39,43,Ohio,Erie County,2017,74778.0,OH,46593.0,1991.0
39,45,Ohio,Fairfield County,2017,154718.0,OH,56796.0,1323.0
39,47,Ohio,Fayette County,2017,28669.0,OH,39599.0,1488.0
39,49,Ohio,Franklin County,2017,1296374.0,OH,49087.0,516.0
39,51,Ohio,Fulton County,2017,42274.0,OH,50717.0,1694.0
39,53,Ohio,Gallia County,2017,30156.0,OH,37409.0,2351.0
39,55,Ohio,Geauga County,2017,93891.0,OH,65663.0,2282.0
39,57,Ohio,Greene County,2017,166720.0,OH,56679.0,1573.0
39,59,Ohio,Guernsey County,2017,39077.0,OH,37573.0,1581.0
39,61,Ohio,Hamilton County,2017,814693.0,OH,48234.0,514.0
39,63,Ohio,Hancock County,2017,75984.0,OH,49070.0,2128.0
39,65,Ohio,Hardin County,2017,31338.0,OH,41343.0,3556.0
39,67,Ohio,Harrison County,2017,15203.0,OH,35363.0,3666.0
39,69,Ohio,Henry County,2017,27189.0,OH,48367.0,2287.0
39,71,Ohio,Highland County,2017,42931.0,OH,39844.0,1791.0
39,73,Ohio,Hocking County,2017,28440.0,OH,39586.0,2020.0
39,75,Ohio,Holmes County,2017,43908.0,OH,43533.0,2020.0
39,77,Ohio,Huron County,2017,58403.0,OH,47058.0,1446.0
39,79,Ohio,Jackson County,2017,32398.0,OH,34044.0,2098.0
39,81,Ohio,Jefferson County,2017,66398.0,OH,37527.0,1239.0
39,83,Ohio,Knox County,2017,61345.0,OH,45655.0,1439.0
39,85,Ohio,Lake County,2017,230114.0,OH,54896.0,874.0
39,87,Ohio,Lawrence County,2017,60176.0,OH,36461.0,1361.0
39,89,Ohio,Licking County,2017,173790.0,OH,53291.0,1203.0
39,91,Ohio,Logan County,2017,45217.0,OH,46493.0,1964.0
39,93,Ohio,Lorain County,2017,307498.0,OH,52066.0,836.0
39,95,Ohio,Lucas County,2017,431312.0,OH,42072.0,582.0
39,97,Ohio,Madison County,2017,44077.0,OH,50533.0,2564.0
39,99,Ohio,Mahoning County,2017,229438.0,OH,40123.0,716.0
39,101,Ohio,Marion County,2017,65113.0,OH,40511.0,1738.0
39,103,Ohio,Medina County,2017,178339.0,OH,66193.0,1114.0
39,105,Ohio,Meigs County,2017,23083.0,OH,33407.0,2198.0
39,107,Ohio,Mercer County,2017,40889.0,OH,49719.0,2295.0
39,109,Ohio,Miami County,2017,105215.0,OH,51507.0,1022.0
39,111,Ohio,Monroe County,2017,13946.0,OH,37030.0,2166.0
39,113,Ohio,Montgomery County,2017,531964.0,OH,43965.0,517.0
39,115,Ohio,Morgan County,2017,14645.0,OH,34962.0,2827.0
39,117,Ohio,Morrow County,2017,34928.0,OH,49891.0,3105.0
39,119,Ohio,Muskingum County,2017,86099.0,OH,39538.0,1125.0
39,121,Ohio,Noble County,2017,14406.0,OH,39500.0,4834.0
39,123,Ohio,Ottawa County,2017,40652.0,OH,53463.0,3180.0
39,125,Ohio,Paulding County,2017,18816.0,OH,46459.0,3125.0
39,127,Ohio,Perry County,2017,35975.0,OH,42388.0,2035.0
39,129,Ohio,Pickaway County,2017,57769.0,OH,49262.0,1924.0
39,131,Ohio,Pike County,2017,28084.0,OH,35912.0,4322.0
39,133,Ohio,Portage County,2017,162441.0,OH,50447.0,1391.0
39,135,Ohio,Preble County,2017,41119.0,OH,49780.0,1611.0
39,137,Ohio,Putnam County,2017,33870.0,OH,56573.0,1758.0
39,139,Ohio,Richland County,2017,120500.0,OH,42664.0,1237.0
39,141,Ohio,Ross County,2017,77299.0,OH,42626.0,1538.0
39,143,Ohio,Sandusky County,2017,59097.0,OH,48056.0,1782.0
39,145,Ohio,Scioto County,2017,76018.0,OH,32812.0,2170.0
39,147,Ohio,Seneca County,2017,55322.0,OH,42573.0,1418.0
39,149,Ohio,Shelby County,2017,48731.0,OH,48475.0,1855.0
39,151,Ohio,Stark County,2017,372120.0,OH,44941.0,673.0
39,153,Ohio,Summit County,2017,541695.0,OH,47926.0,713.0
39,155,Ohio,Trumbull County,2017,200424.0,OH,42296.0,836.0
39,157,Ohio,Tuscarawas County,2017,92377.0,OH,42081.0,944.0
39,159,Ohio,Union County,2017,56842.0,OH,68452.0,2884.0
39,161,Ohio,Van Wert County,2017,28290.0,OH,44415.0,2074.0
39,163,Ohio,Vinton County,2017,13080.0,OH,34242.0,2123.0
39,165,Ohio,Warren County,2017,229292.0,OH,71274.0,1318.0
39,167,Ohio,Washington County,2017,60557.0,OH,41654.0,1496.0
39,169,Ohio,Wayne County,2017,116227.0,OH,48375.0,1084.0
39,171,Ohio,Williams County,2017,36754.0,OH,44538.0,1331.0
39,173,Ohio,Wood County,2017,130593.0,OH,53298.0,1136.0
39,175,Ohio,Wyandot County,2017,22057.0,OH,47216.0,2236.0
40,1,Oklahoma,Adair County,2017,22122.0,OK,29811.0,2257.0
40,3,Oklahoma,Alfalfa County,2017,5905.0,OK,42500.0,4817.0
40,5,Oklahoma,Atoka County,2017,13771.0,OK,31179.0,2876.0
40,7,Oklahoma,Beaver County,2017,5363.0,OK,49743.0,2987.0
40,9,Oklahoma,Beckham County,2017,21793.0,OK,43642.0,3649.0
40,11,Oklahoma,Blaine County,2017,9560.0,OK,41421.0,3298.0
40,13,Oklahoma,Bryan County,2017,46571.0,OK,37230.0,1775.0
40,15,Oklahoma,Caddo County,2017,29420.0,OK,36413.0,1991.0
40,17,Oklahoma,Canadian County,2017,140146.0,OK,60489.0,1337.0
40,19,Oklahoma,Carter County,2017,48373.0,OK,38385.0,2317.0
40,21,Oklahoma,Cherokee County,2017,48956.0,OK,32322.0,1761.0
40,23,Oklahoma,Choctaw County,2017,14807.0,OK,27549.0,1688.0
40,25,Oklahoma,Cimarron County,2017,2155.0,OK,34096.0,2278.0
40,27,Oklahoma,Cleveland County,2017,279723.0,OK,52688.0,1034.0
40,29,Oklahoma,Coal County,2017,5623.0,OK,31764.0,3402.0
40,31,Oklahoma,Comanche County,2017,121994.0,OK,44012.0,1285.0
40,33,Oklahoma,Cotton County,2017,5866.0,OK,44144.0,1789.0
40,35,Oklahoma,Craig County,2017,14328.0,OK,39836.0,3641.0
40,37,Oklahoma,Creek County,2017,71822.0,OK,42314.0,1851.0
40,39,Oklahoma,Custer County,2017,28928.0,OK,42108.0,2694.0
40,41,Oklahoma,Delaware County,2017,42692.0,OK,34383.0,2312.0
40,43,Oklahoma,Dewey County,2017,4891.0,OK,39940.0,3923.0
40,45,Oklahoma,Ellis County,2017,3961.0,OK,43032.0,3661.0
40,47,Oklahoma,Garfield County,2017,61720.0,OK,40636.0,1980.0
40,49,Oklahoma,Garvin County,2017,27875.0,OK,37785.0,2315.0
40,51,Oklahoma,Grady County,2017,54819.0,OK,45260.0,2129.0
40,53,Oklahoma,Grant County,2017,4376.0,OK,42043.0,3144.0
40,55,Oklahoma,Greer County,2017,5794.0,OK,35096.0,8369.0
40,57,Oklahoma,Harmon County,2017,2715.0,OK,31679.0,2792.0
40,59,Oklahoma,Harper County,2017,3799.0,OK,39946.0,9304.0
40,61,Oklahoma,Haskell County,2017,12735.0,OK,37474.0,4833.0
40,63,Oklahoma,Hughes County,2017,13266.0,OK,32677.0,1830.0
40,65,Oklahoma,Jackson County,2017,25121.0,OK,41437.0,1764.0
40,67,Oklahoma,Jefferson County,2017,6158.0,OK,32750.0,1987.0
40,69,Oklahoma,Johnston County,2017,11133.0,OK,34556.0,3460.0
40,71,Oklahoma,Kay County,2017,44445.0,OK,39505.0,1480.0
40,73,Oklahoma,Kingfisher County,2017,15773.0,OK,49104.0,4103.0
40,75,Oklahoma,Kiowa County,2017,8850.0,OK,32565.0,3045.0
40,77,Oklahoma,Latimer County,2017,10312.0,OK,42639.0,3636.0
40,79,Oklahoma,Le Flore County,2017,50022.0,OK,36335.0,2230.0
40,81,Oklahoma,Lincoln County,2017,34967.0,OK,42282.0,2219.0
40,83,Oklahoma,Logan County,2017,46806.0,OK,48683.0,3993.0
40,85,Oklahoma,Love County,2017,10088.0,OK,41629.0,2572.0
40,87,Oklahoma,McClain County,2017,39310.0,OK,53708.0,3750.0
40,89,Oklahoma,McCurtain County,2017,33024.0,OK,31082.0,2234.0
40,91,Oklahoma,McIntosh County,2017,19693.0,OK,30620.0,1392.0
40,93,Oklahoma,Major County,2017,7694.0,OK,46748.0,2372.0
40,95,Oklahoma,Marshall County,2017,16371.0,OK,40419.0,4811.0
40,97,Oklahoma,Mayes County,2017,40994.0,OK,41228.0,1748.0
40,99,Oklahoma,Murray County,2017,13927.0,OK,40870.0,3362.0
40,101,Oklahoma,Muskogee County,2017,69089.0,OK,37002.0,1732.0
40,103,Oklahoma,Noble County,2017,11311.0,OK,39515.0,3316.0
40,105,Oklahoma,Nowata County,2017,10322.0,OK,37500.0,3734.0
40,107,Oklahoma,Okfuskee County,2017,12077.0,OK,33286.0,2705.0
40,109,Oklahoma,Oklahoma County,2017,786126.0,OK,42916.0,590.0
40,111,Oklahoma,Okmulgee County,2017,38831.0,OK,37820.0,2504.0
40,113,Oklahoma,Osage County,2017,47348.0,OK,41125.0,1266.0
40,115,Oklahoma,Ottawa County,2017,31407.0,OK,35483.0,1300.0
40,117,Oklahoma,Pawnee County,2017,16417.0,OK,40059.0,3074.0
40,119,Oklahoma,Payne County,2017,81998.0,OK,34752.0,1451.0
40,121,Oklahoma,Pittsburg County,2017,44182.0,OK,39245.0,1961.0
40,123,Oklahoma,Pontotoc County,2017,38348.0,OK,37484.0,1808.0
40,125,Oklahoma,Pottawatomie County,2017,72232.0,OK,40085.0,1556.0
40,127,Oklahoma,Pushmataha County,2017,11089.0,OK,26742.0,3672.0
40,129,Oklahoma,Roger Mills County,2017,3673.0,OK,48917.0,5088.0
40,131,Oklahoma,Rogers County,2017,91472.0,OK,57443.0,1601.0
40,133,Oklahoma,Seminole County,2017,24864.0,OK,32985.0,1787.0
40,135,Oklahoma,Sequoyah County,2017,41762.0,OK,36357.0,2269.0
40,137,Oklahoma,Stephens County,2017,43374.0,OK,43524.0,2365.0
40,139,Oklahoma,Texas County,2017,21052.0,OK,44623.0,2329.0
40,141,Oklahoma,Tillman County,2017,7399.0,OK,29832.0,3896.0
40,143,Oklahoma,Tulsa County,2017,646874.0,OK,45613.0,703.0
