,BUYER_STATE,BUYER_COUNTY,Year,MME
766,AR,FULTON,2011,7217.8207781625
767,AR,FULTON,2012,7693.6782806625
768,AR,GARLAND,2006,32898.7571705875
769,AR,GARLAND,2007,37170.3270872625
770,AR,GARLAND,2008,39920.9266685875
771,AR,GARLAND,2009,43155.646665
772,AR,GARLAND,2010,47772.8265225
773,AR,GARLAND,2011,55905.6256725
774,AR,GARLAND,2012,62846.4641034
775,AR,GRANT,2006,2758.415505
776,AR,GRANT,2007,2975.0256195
777,AR,GRANT,2008,3618.2725875
778,AR,GRANT,2009,4653.9013875
779,AR,GRANT,2010,4824.0393525
780,AR,GRANT,2011,6078.0179288625
781,AR,GRANT,2012,7124.7117225
782,AR,GREENE,2006,15252.316253625
783,AR,GREENE,2007,18102.895643475
784,AR,GREENE,2008,20989.7024318625
785,AR,GREENE,2009,17360.4887743125
786,AR,GREENE,2010,18644.7527672625
787,AR,GREENE,2011,17821.272480225
788,AR,GREENE,2012,18556.21923045
789,AR,HEMPSTEAD,2006,4930.489632
790,AR,HEMPSTEAD,2007,5779.4022278625
791,AR,HEMPSTEAD,2008,6420.7006485
792,AR,HEMPSTEAD,2009,6230.3979675
793,AR,HEMPSTEAD,2010,7095.3493575
794,AR,HEMPSTEAD,2011,7986.4692525
795,AR,HEMPSTEAD,2012,9613.8502575
796,AR,HOT SPRING,2006,4964.61582
797,AR,HOT SPRING,2007,5339.4513
798,AR,HOT SPRING,2008,5935.1802735
799,AR,HOT SPRING,2009,6871.0066875
800,AR,HOT SPRING,2010,7517.1020625
801,AR,HOT SPRING,2011,9238.1970340875
802,AR,HOT SPRING,2012,10413.032162025
803,AR,HOWARD,2006,2971.0886595
804,AR,HOWARD,2007,3079.7641598625
805,AR,HOWARD,2008,3525.497997
806,AR,HOWARD,2009,4110.4656038625
807,AR,HOWARD,2010,4483.2848025
808,AR,HOWARD,2011,5003.210265
809,AR,HOWARD,2012,5175.5529975
810,AR,INDEPENDENCE,2006,11951.170671
811,AR,INDEPENDENCE,2007,13458.203715
812,AR,INDEPENDENCE,2008,12942.0968595
813,AR,INDEPENDENCE,2009,14460.9215063625
814,AR,INDEPENDENCE,2010,17820.5936925
815,AR,INDEPENDENCE,2011,18608.168235
816,AR,INDEPENDENCE,2012,19326.1016325
817,AR,IZARD,2006,7108.6700715
818,AR,IZARD,2007,10880.8748895
819,AR,IZARD,2008,17832.162897000002
820,AR,IZARD,2009,25262.9569125
821,AR,IZARD,2010,24535.8898125
822,AR,IZARD,2011,13779.8690625
823,AR,IZARD,2012,15284.157975
824,AR,JACKSON,2006,2929.2974925
825,AR,JACKSON,2007,3660.1927748625
826,AR,JACKSON,2008,4137.8482035
827,AR,JACKSON,2009,5305.187985
828,AR,JACKSON,2010,6644.7010275
829,AR,JACKSON,2011,6236.6193825
830,AR,JACKSON,2012,6193.2922425
831,AR,JEFFERSON,2006,7354.6309002625
832,AR,JEFFERSON,2007,9163.6691449
833,AR,JEFFERSON,2008,10160.3406018125
834,AR,JEFFERSON,2009,12378.4901890875
835,AR,JEFFERSON,2010,14443.7385127125
836,AR,JEFFERSON,2011,16685.38657065
837,AR,JEFFERSON,2012,19604.7241599
838,AR,JOHNSON,2006,5671.804527
839,AR,JOHNSON,2007,6818.713626
840,AR,JOHNSON,2008,7609.1365875
841,AR,JOHNSON,2009,8393.1574875
842,AR,JOHNSON,2010,8725.1304975
843,AR,JOHNSON,2011,11059.2517875
844,AR,JOHNSON,2012,12235.1401575
845,AR,LAFAYETTE,2006,1350.3771038625
846,AR,LAFAYETTE,2007,1211.131365
847,AR,LAFAYETTE,2008,1366.0919685000001
848,AR,LAFAYETTE,2009,1573.52055
849,AR,LAFAYETTE,2010,1192.6895475
850,AR,LAFAYETTE,2011,1398.073335
851,AR,LAFAYETTE,2012,1803.9046875
852,AR,LAWRENCE,2006,4067.058397725
853,AR,LAWRENCE,2007,4712.6370075875
854,AR,LAWRENCE,2008,5245.9824069
855,AR,LAWRENCE,2009,6163.7675709000005
856,AR,LAWRENCE,2010,6460.5907434
857,AR,LAWRENCE,2011,6815.698260675
858,AR,LAWRENCE,2012,6769.492110675
859,AR,LEE,2006,1278.4188375
860,AR,LEE,2007,1208.1719184
861,AR,LEE,2008,904.13985
862,AR,LEE,2009,963.3315788625
863,AR,LEE,2010,1184.5318875
864,AR,LEE,2011,1415.91675
865,AR,LEE,2012,1503.6254288625
866,AR,LINCOLN,2006,705.1528052250001
867,AR,LINCOLN,2007,943.0442332250001
868,AR,LINCOLN,2008,898.3469890875
869,AR,LINCOLN,2009,1077.042090675
870,AR,LINCOLN,2010,1361.935620225
871,AR,LINCOLN,2011,1679.5286215875
872,AR,LINCOLN,2012,1868.246378175
873,AR,LITTLE RIVER,2006,2871.0375338625
874,AR,LITTLE RIVER,2007,3393.89334545
875,AR,LITTLE RIVER,2008,4347.3154425
876,AR,LITTLE RIVER,2009,4216.161907725
877,AR,LITTLE RIVER,2010,4236.9249122625
878,AR,LITTLE RIVER,2011,4744.613633175
879,AR,LITTLE RIVER,2012,5063.092245
880,AR,LOGAN,2006,5529.2735588625
881,AR,LOGAN,2007,7723.96635
882,AR,LOGAN,2008,9575.560644000001
883,AR,LOGAN,2009,12796.01595
884,AR,LOGAN,2010,11784.738416362501
885,AR,LOGAN,2011,12753.740212725
886,AR,LOGAN,2012,14371.6950675
887,AR,LONOKE,2006,11151.2107605875
888,AR,LONOKE,2007,14530.167790225
889,AR,LONOKE,2008,18628.206636225
890,AR,LONOKE,2009,23698.65368295
891,AR,LONOKE,2010,29039.853855225
892,AR,LONOKE,2011,28636.543755225
893,AR,LONOKE,2012,33316.2116663625
894,AR,MADISON,2006,1919.6069083625
895,AR,MADISON,2007,2391.0616585875
896,AR,MADISON,2008,2937.521198175
897,AR,MADISON,2009,3636.5405365875
898,AR,MADISON,2010,4757.8739377125
899,AR,MADISON,2011,5779.4399524875
900,AR,MADISON,2012,7468.7119174875
901,AR,MARION,2006,3392.2274625
902,AR,MARION,2007,3797.6992875
903,AR,MARION,2008,4159.3705358625
904,AR,MARION,2009,5243.4951954375
905,AR,MARION,2010,6915.8951068125
906,AR,MARION,2011,6671.2461265875
907,AR,MARION,2012,7241.6005018125
908,AR,MILLER,2006,8853.3139975
909,AR,MILLER,2007,11412.9345063625
910,AR,MILLER,2008,14965.7074975
911,AR,MILLER,2009,18600.6283988625
912,AR,MILLER,2010,19868.369565225
913,AR,MILLER,2011,21730.5544425
914,AR,MILLER,2012,24743.665201125
915,AR,MISSISSIPPI,2006,9993.5398685
916,AR,MISSISSIPPI,2007,11563.0716245
917,AR,MISSISSIPPI,2008,12931.2462913625
918,AR,MISSISSIPPI,2009,13886.2516575
919,AR,MISSISSIPPI,2010,14425.153185
920,AR,MISSISSIPPI,2011,14180.2284675
921,AR,MISSISSIPPI,2012,15310.1761538625
922,AR,MONROE,2006,1245.0403305
923,AR,MONROE,2007,1323.3652163625
924,AR,MONROE,2008,1565.7936375
925,AR,MONROE,2009,1583.046675
926,AR,MONROE,2010,1653.915375
927,AR,MONROE,2011,1795.63845
928,AR,MONROE,2012,2190.3072975
929,AR,MONTGOMERY,2006,1130.61015
930,AR,MONTGOMERY,2007,1423.1416725
931,AR,MONTGOMERY,2008,1487.7455175
932,AR,MONTGOMERY,2009,1506.25953
933,AR,MONTGOMERY,2010,1626.82926
934,AR,MONTGOMERY,2011,2101.224375
935,AR,MONTGOMERY,2012,2434.6360763625
936,AR,NEVADA,2006,866.45016
937,AR,NEVADA,2007,1052.7194625
938,AR,NEVADA,2008,1431.8448375
939,AR,NEVADA,2009,1775.41119
940,AR,NEVADA,2010,2253.9285647625
941,AR,NEVADA,2011,2755.4577761250002
942,AR,NEVADA,2012,2799.427800225
943,AR,NEWTON,2006,493.372956675
944,AR,NEWTON,2007,498.66405817500004
945,AR,NEWTON,2008,547.9484029500001
946,AR,NEWTON,2009,762.381135675
947,AR,NEWTON,2010,1058.125119525
948,AR,NEWTON,2011,1131.558788625
949,AR,NEWTON,2012,1298.4527775
950,AR,OUACHITA,2006,5598.3532987625
951,AR,OUACHITA,2007,6738.719678175
952,AR,OUACHITA,2008,7851.0704709
953,AR,OUACHITA,2009,9248.9257177125
954,AR,OUACHITA,2010,10911.83712135
955,AR,OUACHITA,2011,12701.6756765625
956,AR,OUACHITA,2012,13589.1782317875
957,AR,PERRY,2006,1439.2919865
958,AR,PERRY,2007,1866.356847
959,AR,PERRY,2008,2186.7147375
960,AR,PERRY,2009,2842.772025
961,AR,PERRY,2010,3346.6217925
962,AR,PERRY,2011,3502.702425
963,AR,PERRY,2012,4420.1756775
964,AR,PHILLIPS,2006,6208.4032515
965,AR,PHILLIPS,2007,7200.165645
966,AR,PHILLIPS,2008,8096.1568875
967,AR,PHILLIPS,2009,7611.6290213625
968,AR,PHILLIPS,2010,10588.624807725
969,AR,PHILLIPS,2011,9526.247723175
970,AR,PHILLIPS,2012,9451.277088825
971,AR,PIKE,2006,3883.84731795
972,AR,PIKE,2007,4418.4133088625
973,AR,PIKE,2008,4670.3708513625
974,AR,PIKE,2009,5309.9597963625
975,AR,PIKE,2010,5407.5286575
976,AR,PIKE,2011,6147.727575
977,AR,PIKE,2012,7540.612245
978,AR,POINSETT,2006,7224.197673
979,AR,POINSETT,2007,7899.856635
980,AR,POINSETT,2008,8815.6325064
981,AR,POINSETT,2009,9284.2224975
982,AR,POINSETT,2010,10516.7308388625
983,AR,POINSETT,2011,10652.517487725
984,AR,POINSETT,2012,10820.5590565875
985,AR,POLK,2006,8876.37378
986,AR,POLK,2007,8436.19661
987,AR,POLK,2008,9487.9708275
988,AR,POLK,2009,8748.514995225
989,AR,POLK,2010,10181.30697
990,AR,POLK,2011,12090.57018
991,AR,POLK,2012,11803.4088940875
992,AR,POPE,2006,14010.836043125
993,AR,POPE,2007,15770.1924994875
994,AR,POPE,2008,18382.173265725
995,AR,POPE,2009,20212.7615140875
996,AR,POPE,2010,22848.387240225
997,AR,POPE,2011,24350.2361288625
998,AR,POPE,2012,27427.09893
999,AR,PRAIRIE,2006,792.2555625
1000,AR,PRAIRIE,2007,913.28886
1001,AR,PRAIRIE,2008,1181.6604563625
1002,AR,PRAIRIE,2009,2006.8538513625
1003,AR,PRAIRIE,2010,2446.98141
1004,AR,PRAIRIE,2011,1875.330915
1005,AR,PRAIRIE,2012,1700.6814
1006,AR,PULASKI,2006,86556.42241395
1007,AR,PULASKI,2007,99916.8766874375
1008,AR,PULASKI,2008,114687.98438795
1009,AR,PULASKI,2009,136487.697349425
1010,AR,PULASKI,2010,157355.670331125
1011,AR,PULASKI,2011,182064.036301575
1012,AR,PULASKI,2012,195280.8142333875
1013,AR,RANDOLPH,2006,3166.549149675
1014,AR,RANDOLPH,2007,3870.790149975
1015,AR,RANDOLPH,2008,3837.65511135
1016,AR,RANDOLPH,2009,3763.6734320250002
1017,AR,RANDOLPH,2010,4047.9084656625
1018,AR,RANDOLPH,2011,4505.4512608875
1019,AR,RANDOLPH,2012,4547.5348629375
1020,AR,SAINT FRANCIS,2006,3476.672825
1021,AR,SAINT FRANCIS,2007,3796.568816
1022,AR,SAINT FRANCIS,2008,4124.910388
1023,AR,SAINT FRANCIS,2009,4233.3802575
1024,AR,SAINT FRANCIS,2010,4772.584545
1025,AR,SAINT FRANCIS,2011,5881.8655054500005
1026,AR,SAINT FRANCIS,2012,6182.43719565
1027,AR,SALINE,2006,24748.01766645
1028,AR,SALINE,2007,27710.7067437875
1029,AR,SALINE,2008,32183.40949655
1030,AR,SALINE,2009,38287.0149279
1031,AR,SALINE,2010,39418.521496125
1032,AR,SALINE,2011,40625.270348175
1033,AR,SALINE,2012,47984.62395885
1034,AR,SCOTT,2006,5390.897121
1035,AR,SCOTT,2007,6083.0552625
1036,AR,SCOTT,2008,6597.78045
1037,AR,SCOTT,2009,7369.215
1038,AR,SCOTT,2010,8138.638125
1039,AR,SCOTT,2011,6324.360937500001
1040,AR,SCOTT,2012,7158.5062875
1041,AR,SEARCY,2006,1884.1118265
1042,AR,SEARCY,2007,2220.029145225
1043,AR,SEARCY,2008,1968.76635
1044,AR,SEARCY,2009,2123.158125
1045,AR,SEARCY,2010,2138.6761875
1046,AR,SEARCY,2011,2340.73038
1047,AR,SEARCY,2012,2888.4744
1048,AR,SEBASTIAN,2006,83682.84860895001
1049,AR,SEBASTIAN,2007,113076.172239725
1050,AR,SEBASTIAN,2008,131507.184687
1051,AR,SEBASTIAN,2009,135907.9926225
1052,AR,SEBASTIAN,2010,152516.129625
1053,AR,SEBASTIAN,2011,168965.4192713625
1054,AR,SEBASTIAN,2012,159659.252078175
1055,AR,SEVIER,2006,3672.8168213625
1056,AR,SEVIER,2007,4047.284598
1057,AR,SEVIER,2008,4274.6692485
1058,AR,SEVIER,2009,4650.1462125
1059,AR,SEVIER,2010,5494.2312525
1060,AR,SEVIER,2011,5404.9351875
1061,AR,SEVIER,2012,6509.4827363625
1062,AR,SHARP,2006,8067.9492955875
1063,AR,SHARP,2007,7973.241897
1064,AR,SHARP,2008,6625.5093520875
1065,AR,SHARP,2009,7307.404425
1066,AR,SHARP,2010,8418.8505375
1067,AR,SHARP,2011,6883.708995
1068,AR,SHARP,2012,8879.2379438625
1069,AR,STONE,2006,4505.322606
1070,AR,STONE,2007,4796.0899395
1071,AR,STONE,2008,4841.6083545
1072,AR,STONE,2009,5369.43555
1073,AR,STONE,2010,6506.799825
1074,AR,STONE,2011,6488.8319963625
1075,AR,STONE,2012,6336.0071815875
1076,AR,UNION,2006,12173.8688013625
1077,AR,UNION,2007,14540.1168035375
1078,AR,UNION,2008,15122.1646249875
1079,AR,UNION,2009,16726.922071125
1080,AR,UNION,2010,16977.5574909
1081,AR,UNION,2011,16351.395069525
1082,AR,UNION,2012,16303.40875155
1083,AR,VAN BUREN,2006,3480.1289965
1084,AR,VAN BUREN,2007,4321.8238815
1085,AR,VAN BUREN,2008,4735.674258
1086,AR,VAN BUREN,2009,5280.3688125
1087,AR,VAN BUREN,2010,5062.6879500000005
1088,AR,VAN BUREN,2011,5727.34464
1089,AR,VAN BUREN,2012,6967.0500413625
1090,AR,WASHINGTON,2006,40802.680553225
1091,AR,WASHINGTON,2007,48310.542960975
1092,AR,WASHINGTON,2008,57202.993346425
1093,AR,WASHINGTON,2009,69055.84792065
1094,AR,WASHINGTON,2010,81867.4635797625
1095,AR,WASHINGTON,2011,95076.7880127
1096,AR,WASHINGTON,2012,102403.8467688375
1097,AR,WHITE,2006,13045.10962345
1098,AR,WHITE,2007,16474.3964209
1099,AR,WHITE,2008,19625.297187175
1100,AR,WHITE,2009,24348.9154918125
1101,AR,WHITE,2010,31368.1670140875
1102,AR,WHITE,2011,32502.046121362502
1103,AR,WHITE,2012,34906.7193118125
1104,AR,WOODRUFF,2006,1873.2402663625
1105,AR,WOODRUFF,2007,2048.22131545
1106,AR,WOODRUFF,2008,2566.882138175
1107,AR,WOODRUFF,2009,3190.1481550875
1108,AR,WOODRUFF,2010,3768.5905163625002
1109,AR,WOODRUFF,2011,4444.7972813625
1110,AR,WOODRUFF,2012,3813.2771625
1111,AR,YELL,2006,4893.647841
1112,AR,YELL,2007,5111.395545
1113,AR,YELL,2008,6531.3343725
1114,AR,YELL,2009,6812.17878
1115,AR,YELL,2010,7183.18203
1116,AR,YELL,2011,9002.5831275
1117,AR,YELL,2012,9605.1055125
1118,AZ,APACHE,2006,4956.9686893125
1119,AZ,APACHE,2007,5611.6837840875
1120,AZ,APACHE,2008,5853.2438193125
1121,AZ,APACHE,2009,7344.3317925
1122,AZ,APACHE,2010,7732.74345
1123,AZ,APACHE,2011,7855.51095
1124,AZ,APACHE,2012,8448.550207725
1125,AZ,COCHISE,2006,36249.59637495
1126,AZ,COCHISE,2007,43407.9910758
1127,AZ,COCHISE,2008,51387.5387199375
1128,AZ,COCHISE,2009,57900.5786980875
1129,AZ,COCHISE,2010,65485.620293775
1130,AZ,COCHISE,2011,68738.4902799
1131,AZ,COCHISE,2012,67010.46660795
1132,AZ,COCONINO,2006,24139.0429313625
1133,AZ,COCONINO,2007,28000.955807725
1134,AZ,COCONINO,2008,33009.961254125
1135,AZ,COCONINO,2009,32485.5135834
1136,AZ,COCONINO,2010,32124.1577002125
1137,AZ,COCONINO,2011,35299.9345452
1138,AZ,COCONINO,2012,38684.080666725
1139,AZ,GILA,2006,27926.22559835
1140,AZ,GILA,2007,29464.1544288875
1141,AZ,GILA,2008,28275.6222216125
1142,AZ,GILA,2009,31793.10066195
1143,AZ,GILA,2010,37909.46515065
1144,AZ,GILA,2011,44194.370484975
1145,AZ,GILA,2012,52870.7397997125
1146,AZ,GRAHAM,2006,17926.884489125
1147,AZ,GRAHAM,2007,27183.8275514
1148,AZ,GRAHAM,2008,35978.0879888625
1149,AZ,GRAHAM,2009,40805.5627125
1150,AZ,GRAHAM,2010,41436.659175
1151,AZ,GRAHAM,2011,45144.496410225
1152,AZ,GRAHAM,2012,45704.127360225
1153,AZ,GREENLEE,2006,604.813875
1154,AZ,GREENLEE,2007,885.8401875
1155,AZ,GREENLEE,2008,1462.2757125
1156,AZ,GREENLEE,2009,1335.033792
1157,AZ,GREENLEE,2010,1806.066825
1158,AZ,GREENLEE,2011,1563.218625
1159,AZ,GREENLEE,2012,1478.6467875
1160,AZ,LA PAZ,2006,6574.6010205
1161,AZ,LA PAZ,2007,6792.135495
1162,AZ,LA PAZ,2008,7148.7716955000005
1163,AZ,LA PAZ,2009,7063.3661625
1164,AZ,LA PAZ,2010,7904.572726125
1165,AZ,LA PAZ,2011,8556.6634999875
1166,AZ,LA PAZ,2012,9502.6695043125
1167,AZ,MARICOPA,2006,1025699.7972850375
1168,AZ,MARICOPA,2007,1201326.197022075
1169,AZ,MARICOPA,2008,1380488.248948425
1170,AZ,MARICOPA,2009,1629777.9312170625
1171,AZ,MARICOPA,2010,1784577.100201575
1172,AZ,MARICOPA,2011,1989036.7152093
1173,AZ,MARICOPA,2012,2096280.1429267875
1174,AZ,MOHAVE,2006,86907.83321935
1175,AZ,MOHAVE,2007,107756.9850552125
1176,AZ,MOHAVE,2008,129104.7582622875
1177,AZ,MOHAVE,2009,140256.83139870001
1178,AZ,MOHAVE,2010,149743.63403325
1179,AZ,MOHAVE,2011,174326.0730376125
1180,AZ,MOHAVE,2012,190143.758442075
1181,AZ,NAVAJO,2006,22462.0613950375
1182,AZ,NAVAJO,2007,26295.310266025
1183,AZ,NAVAJO,2008,29720.3626208375
1184,AZ,NAVAJO,2009,32246.9786172375
1185,AZ,NAVAJO,2010,32063.725491112502
1186,AZ,NAVAJO,2011,36212.9876158875
1187,AZ,NAVAJO,2012,40969.740501487504
1188,AZ,PIMA,2006,423408.9703601375
1189,AZ,PIMA,2007,487865.064144
1190,AZ,PIMA,2008,551950.812921975
1191,AZ,PIMA,2009,599141.9200165125
1192,AZ,PIMA,2010,629763.9582411
1193,AZ,PIMA,2011,723483.049206225
1194,AZ,PIMA,2012,785873.31623355
1195,AZ,PINAL,2006,70967.1630568375
1196,AZ,PINAL,2007,81812.7556246
1197,AZ,PINAL,2008,85899.3902579875
1198,AZ,PINAL,2009,90957.0045106125
1199,AZ,PINAL,2010,107829.0621315375
1200,AZ,PINAL,2011,134011.1833751625
1201,AZ,PINAL,2012,138992.0548089375
1202,AZ,SANTA CRUZ,2006,5018.8525875000005
1203,AZ,SANTA CRUZ,2007,4826.517066
1204,AZ,SANTA CRUZ,2008,5268.5270715
1205,AZ,SANTA CRUZ,2009,5260.0414540875
1206,AZ,SANTA CRUZ,2010,5680.98466545
1207,AZ,SANTA CRUZ,2011,5879.814585
1208,AZ,SANTA CRUZ,2012,8705.4882975
1209,AZ,YAVAPAI,2006,71430.087851725
1210,AZ,YAVAPAI,2007,80612.0800231125
1211,AZ,YAVAPAI,2008,84208.44313676251
1212,AZ,YAVAPAI,2009,94923.6325864125
1213,AZ,YAVAPAI,2010,110148.523001175
1214,AZ,YAVAPAI,2011,129925.2602719125
1215,AZ,YAVAPAI,2012,136628.8338244875
1216,AZ,YUMA,2006,25894.6506193125
1217,AZ,YUMA,2007,29081.09818525
1218,AZ,YUMA,2008,32244.451655125
1219,AZ,YUMA,2009,36826.4722858875
1220,AZ,YUMA,2010,38884.5346602
1221,AZ,YUMA,2011,48785.1482906625
1222,AZ,YUMA,2012,57155.12122065
1223,CA,ALAMEDA,2006,376794.9713872
1224,CA,ALAMEDA,2007,507600.8172126375
1225,CA,ALAMEDA,2008,535258.5704084
1226,CA,ALAMEDA,2009,589303.994422875
1227,CA,ALAMEDA,2010,605427.1406673375
1228,CA,ALAMEDA,2011,618681.0400418625
1229,CA,ALAMEDA,2012,632116.158535725
1230,CA,ALPINE,2006,0.45405
1231,CA,ALPINE,2008,0.6054
1232,CA,ALPINE,2009,11.35125
1233,CA,ALPINE,2010,9.53505
1234,CA,ALPINE,2011,1.8162
1235,CA,ALPINE,2012,0.3027
1236,CA,AMADOR,2006,18925.0421354
1237,CA,AMADOR,2007,22155.1082081625
1238,CA,AMADOR,2008,22079.1917897625
1239,CA,AMADOR,2009,22925.12794635
1240,CA,AMADOR,2010,23677.3600924875
1241,CA,AMADOR,2011,23760.4379615625
1242,CA,AMADOR,2012,24956.4519142875
1243,CA,BUTTE,2006,152637.3056616125
1244,CA,BUTTE,2007,167352.3430892375
1245,CA,BUTTE,2008,175282.2527968125
1246,CA,BUTTE,2009,194443.9530006375
1247,CA,BUTTE,2010,209052.9274958625
1248,CA,BUTTE,2011,204297.2677012875
1249,CA,BUTTE,2012,189667.94991465
1250,CA,CALAVERAS,2006,19790.602263
1251,CA,CALAVERAS,2007,23121.433695
1252,CA,CALAVERAS,2008,25786.9979914875
1253,CA,CALAVERAS,2009,25359.4096347375
1254,CA,CALAVERAS,2010,27052.208251275
1255,CA,CALAVERAS,2011,28222.7341188
1256,CA,CALAVERAS,2012,26746.819102875
1257,CA,COLUSA,2006,4711.3013443125
1258,CA,COLUSA,2007,5569.7188095374995
1259,CA,COLUSA,2008,5944.4909013375
1260,CA,COLUSA,2009,6791.47077585
1261,CA,COLUSA,2010,8987.2777354125
1262,CA,COLUSA,2011,9831.2319586125
1263,CA,COLUSA,2012,10661.6084002125
1264,CA,CONTRA COSTA,2006,207444.5561191375
1265,CA,CONTRA COSTA,2007,233141.543279025
1266,CA,CONTRA COSTA,2008,258755.111788575
1267,CA,CONTRA COSTA,2009,301708.413967275
1268,CA,CONTRA COSTA,2010,334876.2289438125
1269,CA,CONTRA COSTA,2011,319171.0141175625
1270,CA,CONTRA COSTA,2012,339578.38029495
1271,CA,DEL NORTE,2006,14760.3372375
1272,CA,DEL NORTE,2007,15646.767105
1273,CA,DEL NORTE,2008,16896.4754709
1274,CA,DEL NORTE,2009,16887.8273175
1275,CA,DEL NORTE,2010,18456.0035440875
1276,CA,DEL NORTE,2011,20668.081590675
1277,CA,DEL NORTE,2012,21504.5715888
1278,CA,EL DORADO,2006,59403.30987925
1279,CA,EL DORADO,2007,66500.7011522875
1280,CA,EL DORADO,2008,73239.4252406625
1281,CA,EL DORADO,2009,78334.6986120375
1282,CA,EL DORADO,2010,79602.6002822625
1283,CA,EL DORADO,2011,76540.4141649
1284,CA,EL DORADO,2012,78225.9658995375
1285,CA,FRESNO,2006,213649.773333575
1286,CA,FRESNO,2007,238893.4824712625
1287,CA,FRESNO,2008,254561.606898325
1288,CA,FRESNO,2009,279918.6256444875
1289,CA,FRESNO,2010,290242.7494581
1290,CA,FRESNO,2011,310443.6976417125
1291,CA,FRESNO,2012,331258.81328385
1292,CA,GLENN,2006,11473.642448999999
1293,CA,GLENN,2007,11539.2100175
1294,CA,GLENN,2008,12395.1760913625
1295,CA,GLENN,2009,12507.306704999999
1296,CA,GLENN,2010,14352.2596875
1297,CA,GLENN,2011,12496.7079938625
1298,CA,GLENN,2012,11816.41631295
1299,CA,HUMBOLDT,2006,82388.005885575
1300,CA,HUMBOLDT,2007,91875.7400846625
1301,CA,HUMBOLDT,2008,98951.3971233
1302,CA,HUMBOLDT,2009,98652.4047344625
1303,CA,HUMBOLDT,2010,97970.8774753875
1304,CA,HUMBOLDT,2011,99541.0737145125
1305,CA,HUMBOLDT,2012,99429.8010331875
1306,CA,IMPERIAL,2006,18966.7063933125
1307,CA,IMPERIAL,2007,21450.635066025
1308,CA,IMPERIAL,2008,23053.3211277
1309,CA,IMPERIAL,2009,24505.83457065
1310,CA,IMPERIAL,2010,26213.8787761125
1311,CA,IMPERIAL,2011,31636.6067156625
1312,CA,IMPERIAL,2012,36778.2448552125
1313,CA,INYO,2006,5234.406063
1314,CA,INYO,2007,6301.3151499
1315,CA,INYO,2008,7127.4697704375
1316,CA,INYO,2009,7333.630622025
1317,CA,INYO,2010,6279.7458684
1318,CA,INYO,2011,7196.3136949875
1319,CA,INYO,2012,7979.8117479375005
1320,CA,KERN,2006,145293.996435225
1321,CA,KERN,2007,173974.9710867125
1322,CA,KERN,2008,193101.77735136249
1323,CA,KERN,2009,217433.4477182625
1324,CA,KERN,2010,234318.668477775
1325,CA,KERN,2011,247510.5089080875
1326,CA,KERN,2012,266785.3131585375
1327,CA,KINGS,2006,22692.888958725
1328,CA,KINGS,2007,25679.713176225
1329,CA,KINGS,2008,27157.690635675
1330,CA,KINGS,2009,30589.6890427125
1331,CA,KINGS,2010,32869.1401111125
1332,CA,KINGS,2011,37785.7585240875
1333,CA,KINGS,2012,43457.4028249875
1334,CA,LAKE,2006,51886.319110125
1335,CA,LAKE,2007,55665.4419533625
1336,CA,LAKE,2008,65872.0919254125
1337,CA,LAKE,2009,73996.612846575
1338,CA,LAKE,2010,77491.6779588375
1339,CA,LAKE,2011,75393.9112949625
1340,CA,LAKE,2012,76744.1563766625
1341,CA,LASSEN,2006,21698.32214565
1342,CA,LASSEN,2007,20989.88849175
1343,CA,LASSEN,2008,28573.8470604
1344,CA,LASSEN,2009,31692.8623672125
1345,CA,LASSEN,2010,31080.8241252
1346,CA,LASSEN,2011,33867.0297961125
1347,CA,LASSEN,2012,36118.103796075
1348,CA,LOS ANGELES,2006,1325100.8088451126
1349,CA,LOS ANGELES,2007,1518851.9732678875
1350,CA,LOS ANGELES,2008,1606829.323727975
1351,CA,LOS ANGELES,2009,1768168.20045675
1352,CA,LOS ANGELES,2010,1790539.2903128625
1353,CA,LOS ANGELES,2011,1847919.62042655
1354,CA,LOS ANGELES,2012,1834921.7182207126
1355,CA,MADERA,2006,28226.1219760875
1356,CA,MADERA,2007,32225.29004745
1357,CA,MADERA,2008,33452.8672405375
1358,CA,MADERA,2009,35442.166912725
1359,CA,MADERA,2010,37295.9191313625
1360,CA,MADERA,2011,38661.9940540875
1361,CA,MADERA,2012,40221.0330817875
1362,CA,MARIN,2006,73455.8316489125
1363,CA,MARIN,2007,79848.2493722625
1364,CA,MARIN,2008,80439.7219333125
1365,CA,MARIN,2009,78521.0365528125
1366,CA,MARIN,2010,76680.1257726375
1367,CA,MARIN,2011,78506.240629875
1368,CA,MARIN,2012,83277.739477875
1369,CA,MARIPOSA,2006,2687.749807725
1370,CA,MARIPOSA,2007,2818.86554045
1371,CA,MARIPOSA,2008,2766.0343847625
1372,CA,MARIPOSA,2009,4886.8233424875
1373,CA,MARIPOSA,2010,4743.514313175
1374,CA,MARIPOSA,2011,5577.25828545
1375,CA,MARIPOSA,2012,6829.048005225
1376,CA,MENDOCINO,2006,52554.7813611375
1377,CA,MENDOCINO,2007,56757.5848103625
1378,CA,MENDOCINO,2008,56390.3977382625
1379,CA,MENDOCINO,2009,54917.6735587875
1380,CA,MENDOCINO,2010,54022.918156275
1381,CA,MENDOCINO,2011,52375.87015965
1382,CA,MENDOCINO,2012,51632.0892282
1383,CA,MERCED,2006,46296.2943259
1384,CA,MERCED,2007,52572.0089504875
