Year,State_Code,County_Name,Deaths,Population,Median_Income_2010,_merge,bad_merge,indicator
2009,MD,Anne Arundel County,74.0,521209.0,83456.0,both,0,MD-Anne Arundel County
2009,MD,Baltimore County,129.0,789814.0,63959.0,both,0,MD-Baltimore County
2009,MD,Baltimore city,204.0,637418.0,,both,0,MD-Baltimore city
2009,MD,Montgomery County,44.0,971600.0,93373.0,both,0,MD-Montgomery County
2009,MD,Prince George's County,52.0,834560.0,71260.0,both,0,MD-Prince George's County
2009,MI,Genesee County,77.0,424043.0,43483.0,both,0,MI-Genesee County
2009,MI,Kent County,64.0,608315.0,49532.0,both,0,MI-Kent County
2009,MI,Macomb County,223.0,831427.0,53996.0,both,0,MI-Macomb County
2009,MI,Oakland County,213.0,1205508.0,66390.0,both,0,MI-Oakland County
2009,MI,Wayne County,442.0,1925848.0,42241.0,both,0,MI-Wayne County
2009,MN,Hennepin County,89.0,1156212.0,61328.0,both,0,MN-Hennepin County
2009,MN,Ramsey County,34.0,506278.0,51915.0,both,0,MN-Ramsey County
2009,MO,Jackson County,100.0,705708.0,46252.0,both,0,MO-Jackson County
2009,MO,St. Louis County,118.0,992408.0,57561.0,both,0,MO-St. Louis County
2009,NC,Guilford County,49.0,480362.0,45676.0,both,0,NC-Guilford County
2009,NC,Mecklenburg County,50.0,913639.0,55294.0,both,0,NC-Mecklenburg County
2009,NC,Wake County,50.0,897214.0,63770.0,both,0,NC-Wake County
2009,NE,Douglas County,36.0,510199.0,51878.0,both,0,NE-Douglas County
2009,NH,Hillsborough County,42.0,405906.0,69321.0,both,0,NH-Hillsborough County
2009,NJ,Burlington County,29.0,446108.0,76258.0,both,0,NJ-Burlington County
2009,NJ,Camden County,62.0,517879.0,60976.0,both,0,NJ-Camden County
2009,NJ,Essex County,12.0,769644.0,55125.0,both,0,NJ-Essex County
2009,NJ,Hudson County,12.0,597924.0,55275.0,both,0,NJ-Hudson County
2009,NJ,Middlesex County,15.0,790738.0,77615.0,both,0,NJ-Middlesex County
2009,NJ,Union County,13.0,526426.0,66791.0,both,0,NJ-Union County
2009,NM,Bernalillo County,164.0,642527.0,47481.0,both,0,NM-Bernalillo County
2009,NV,Clark County,389.0,1902834.0,56258.0,both,0,NV-Clark County
2009,NV,Washoe County,82.0,414820.0,55658.0,both,0,NV-Washoe County
2009,NY,Bronx County,191.0,1397287.0,34264.0,both,0,NY-Bronx County
2009,NY,Erie County,80.0,909247.0,47372.0,both,0,NY-Erie County
2009,NY,Kings County,197.0,2567098.0,43567.0,both,0,NY-Kings County
2009,NY,Monroe County,51.0,733703.0,51303.0,both,0,NY-Monroe County
2009,NY,Nassau County,118.0,1357429.0,93613.0,both,0,NY-Nassau County
2009,NY,New York County,144.0,1629054.0,64971.0,both,0,NY-New York County
2009,NY,Onondaga County,34.0,454753.0,50676.0,both,0,NY-Onondaga County
2009,NY,Queens County,133.0,2306712.0,55291.0,both,0,NY-Queens County
2009,NY,Richmond County,63.0,491730.0,71084.0,both,0,NY-Richmond County
2009,NY,Suffolk County,161.0,1518475.0,84506.0,both,0,NY-Suffolk County
2009,NY,Westchester County,66.0,955962.0,79619.0,both,0,NY-Westchester County
2009,OH,Cuyahoga County,134.0,1275709.0,43603.0,both,0,OH-Cuyahoga County
2009,OH,Franklin County,131.0,1150122.0,49087.0,both,0,OH-Franklin County
2009,OH,Hamilton County,80.0,855062.0,48234.0,both,0,OH-Hamilton County
2009,OH,Lucas County,28.0,463493.0,42072.0,both,0,OH-Lucas County
2009,OH,Montgomery County,92.0,532562.0,43965.0,both,0,OH-Montgomery County
2009,OH,Summit County,38.0,542405.0,47926.0,both,0,OH-Summit County
2009,OK,Oklahoma County,108.0,716704.0,42916.0,both,0,OK-Oklahoma County
2009,OK,Tulsa County,133.0,601961.0,45613.0,both,0,OK-Tulsa County
2009,OR,Multnomah County,146.0,726855.0,49618.0,both,0,OR-Multnomah County
2009,OR,Washington County,32.0,537318.0,62574.0,both,0,OR-Washington County
2009,PA,Allegheny County,217.0,1218494.0,47961.0,both,0,PA-Allegheny County
2009,PA,Berks County,52.0,407125.0,53470.0,both,0,PA-Berks County
2009,PA,Bucks County,110.0,626015.0,74828.0,both,0,PA-Bucks County
2009,PA,Chester County,49.0,498894.0,84741.0,both,0,PA-Chester County
2009,PA,Delaware County,127.0,558028.0,61876.0,both,0,PA-Delaware County
2009,PA,Lancaster County,42.0,507766.0,54765.0,both,0,PA-Lancaster County
2009,PA,Montgomery County,107.0,782339.0,76380.0,both,0,PA-Montgomery County
2009,PA,Philadelphia County,346.0,1547297.0,36251.0,both,0,PA-Philadelphia County
2009,PA,York County,30.0,428937.0,57494.0,both,0,PA-York County
2009,RI,Providence County,103.0,627690.0,48500.0,both,0,RI-Providence County
2009,SC,Greenville County,70.0,451428.0,46830.0,both,0,SC-Greenville County
2009,TN,Davidson County,101.0,635710.0,45668.0,both,0,TN-Davidson County
2009,TN,Knox County,62.0,435725.0,46759.0,both,0,TN-Knox County
2009,TN,Shelby County,122.0,920232.0,44705.0,both,0,TN-Shelby County
2009,TX,Bexar County,197.0,1651448.0,47048.0,both,0,TX-Bexar County
2009,TX,Collin County,55.0,791631.0,80504.0,both,0,TX-Collin County
2009,TX,Dallas County,216.0,2451730.0,47974.0,both,0,TX-Dallas County
2009,TX,Denton County,37.0,658616.0,70622.0,both,0,TX-Denton County
2009,TX,El Paso County,55.0,751296.0,36333.0,both,0,TX-El Paso County
2009,TX,Fort Bend County,25.0,556870.0,79845.0,both,0,TX-Fort Bend County
2009,TX,Harris County,422.0,4070989.0,51444.0,both,0,TX-Harris County
2009,TX,Hidalgo County,18.0,741152.0,31879.0,both,0,TX-Hidalgo County
2009,TX,Montgomery County,54.0,447718.0,65620.0,both,0,TX-Montgomery County
2009,TX,Tarrant County,149.0,1789900.0,55306.0,both,0,TX-Tarrant County
2009,TX,Travis County,115.0,1026158.0,54074.0,both,0,TX-Travis County
2009,TX,Williamson County,34.0,410686.0,68780.0,both,0,TX-Williamson County
2009,UT,Salt Lake County,230.0,1034989.0,58004.0,both,0,UT-Salt Lake County
2009,UT,Utah County,76.0,545307.0,56927.0,both,0,UT-Utah County
2009,VA,Fairfax County,41.0,1037605.0,105416.0,both,0,VA-Fairfax County
2009,VA,Virginia Beach city,36.0,433575.0,,both,0,VA-Virginia Beach city
2009,WA,Clark County,59.0,432002.0,58262.0,both,0,WA-Clark County
2009,WA,King County,246.0,1916441.0,68065.0,both,0,WA-King County
2009,WA,Pierce County,102.0,796836.0,57869.0,both,0,WA-Pierce County
2009,WA,Snohomish County,125.0,694571.0,66300.0,both,0,WA-Snohomish County
2009,WA,Spokane County,74.0,468684.0,47250.0,both,0,WA-Spokane County
2009,WI,Dane County,49.0,491357.0,60519.0,both,0,WI-Dane County
2009,WI,Milwaukee County,167.0,959521.0,43215.0,both,0,WI-Milwaukee County
2010,AL,Jefferson County,70.0,658466.0,45244.0,both,0,AL-Jefferson County
2010,AL,Mobile County,39.0,412992.0,40996.0,both,0,AL-Mobile County
2010,AZ,Maricopa County,642.0,3817117.0,55054.0,both,0,AZ-Maricopa County
2010,AZ,Pima County,204.0,980263.0,45521.0,both,0,AZ-Pima County
2010,CA,Alameda County,131.0,1510271.0,69384.0,both,0,CA-Alameda County
2010,CA,Contra Costa County,91.0,1049025.0,78385.0,both,0,CA-Contra Costa County
2010,CA,Fresno County,96.0,930450.0,46430.0,both,0,CA-Fresno County
2010,CA,Kern County,145.0,839631.0,47089.0,both,0,CA-Kern County
2010,CA,Los Angeles County,715.0,9818605.0,55476.0,both,0,CA-Los Angeles County
2010,CA,Monterey County,36.0,415057.0,59271.0,both,0,CA-Monterey County
2010,CA,Orange County,313.0,3010232.0,74344.0,both,0,CA-Orange County
2010,CA,Riverside County,250.0,2189641.0,57768.0,both,0,CA-Riverside County
2010,CA,Sacramento County,228.0,1418788.0,56439.0,both,0,CA-Sacramento County
2010,CA,San Bernardino County,193.0,2035210.0,55845.0,both,0,CA-San Bernardino County
2010,CA,San Diego County,380.0,3095313.0,63069.0,both,0,CA-San Diego County
2010,CA,San Francisco County,167.0,805235.0,71304.0,both,0,CA-San Francisco County
2010,CA,San Joaquin County,121.0,685306.0,54341.0,both,0,CA-San Joaquin County
2010,CA,San Mateo County,54.0,718451.0,85648.0,both,0,CA-San Mateo County
2010,CA,Santa Barbara County,38.0,423895.0,60078.0,both,0,CA-Santa Barbara County
2010,CA,Santa Clara County,133.0,1781642.0,86850.0,both,0,CA-Santa Clara County
2010,CA,Solano County,45.0,413344.0,68409.0,both,0,CA-Solano County
2010,CA,Sonoma County,76.0,483878.0,63274.0,both,0,CA-Sonoma County
2010,CA,Stanislaus County,83.0,514453.0,51094.0,both,0,CA-Stanislaus County
2010,CA,Tulare County,22.0,442179.0,43851.0,both,0,CA-Tulare County
2010,CA,Ventura County,93.0,823318.0,75348.0,both,0,CA-Ventura County
2010,CO,Adams County,53.0,441603.0,54666.0,both,0,CO-Adams County
2010,CO,Arapahoe County,78.0,572003.0,58719.0,both,0,CO-Arapahoe County
2010,CO,Denver County,121.0,600158.0,45501.0,both,0,CO-Denver County
2010,CO,El Paso County,77.0,622263.0,56268.0,both,0,CO-El Paso County
2010,CO,Jefferson County,55.0,534543.0,66075.0,both,0,CO-Jefferson County
2010,CT,Fairfield County,51.0,916829.0,81268.0,both,0,CT-Fairfield County
2010,CT,Hartford County,78.0,894014.0,62590.0,both,0,CT-Hartford County
2010,CT,New Haven County,109.0,862477.0,61114.0,both,0,CT-New Haven County
2010,DE,New Castle County,70.0,538479.0,62474.0,both,0,DE-New Castle County
2010,FL,Brevard County,135.0,543376.0,49523.0,both,0,FL-Brevard County
2010,FL,Broward County,262.0,1748066.0,51694.0,both,0,FL-Broward County
2010,FL,Duval County,146.0,864263.0,49463.0,both,0,FL-Duval County
2010,FL,Hillsborough County,269.0,1229226.0,49536.0,both,0,FL-Hillsborough County
2010,FL,Lee County,106.0,618754.0,50014.0,both,0,FL-Lee County
2010,FL,Miami-Dade County,112.0,2496435.0,43605.0,both,0,FL-Miami-Dade County
2010,FL,Orange County,149.0,1145956.0,50138.0,both,0,FL-Orange County
2010,FL,Palm Beach County,230.0,1320134.0,53242.0,both,0,FL-Palm Beach County
2010,FL,Pasco County,173.0,464697.0,44228.0,both,0,FL-Pasco County
2010,FL,Pinellas County,284.0,916542.0,45258.0,both,0,FL-Pinellas County
2010,FL,Polk County,86.0,602095.0,43946.0,both,0,FL-Polk County
2010,FL,Seminole County,61.0,422718.0,58971.0,both,0,FL-Seminole County
2010,FL,Volusia County,104.0,494593.0,44400.0,both,0,FL-Volusia County
2010,GA,Cobb County,50.0,688078.0,65522.0,both,0,GA-Cobb County
2010,GA,DeKalb County,40.0,691893.0,51349.0,both,0,GA-DeKalb County
2010,GA,Fulton County,119.0,920581.0,56709.0,both,0,GA-Fulton County
2010,GA,Gwinnett County,54.0,805321.0,63219.0,both,0,GA-Gwinnett County
2010,HI,Honolulu County,100.0,953207.0,70093.0,both,0,HI-Honolulu County
2010,IA,Polk County,48.0,430640.0,56094.0,both,0,IA-Polk County
2010,IL,Cook County,502.0,5194675.0,53942.0,both,0,IL-Cook County
2010,IL,DuPage County,74.0,916924.0,76581.0,both,0,IL-DuPage County
2010,IL,Kane County,25.0,515269.0,67767.0,both,0,IL-Kane County
2010,IL,Lake County,90.0,703462.0,78948.0,both,0,IL-Lake County
2010,IL,Will County,54.0,677560.0,75906.0,both,0,IL-Will County
2010,IN,Lake County,13.0,496005.0,48723.0,both,0,IN-Lake County
2010,IN,Marion County,163.0,903393.0,43541.0,both,0,IN-Marion County
2010,KS,Johnson County,34.0,544179.0,73733.0,both,0,KS-Johnson County
2010,KS,Sedgwick County,40.0,498365.0,47848.0,both,0,KS-Sedgwick County
2010,KY,Jefferson County,107.0,741096.0,45352.0,both,0,KY-Jefferson County
2010,LA,East Baton Rouge Parish,31.0,440171.0,46179.0,both,0,LA-East Baton Rouge Parish
2010,LA,Jefferson Parish,58.0,432552.0,48175.0,both,0,LA-Jefferson Parish
2010,MA,Bristol County,115.0,548285.0,54955.0,both,0,MA-Bristol County
2010,MA,Essex County,68.0,743159.0,64153.0,both,0,MA-Essex County
2010,MA,Hampden County,51.0,463490.0,47724.0,both,0,MA-Hampden County
2010,MA,Middlesex County,151.0,1503085.0,77377.0,both,0,MA-Middlesex County
2010,MA,Norfolk County,71.0,670850.0,81027.0,both,0,MA-Norfolk County
2010,MA,Plymouth County,43.0,494919.0,73131.0,both,0,MA-Plymouth County
2010,MA,Suffolk County,93.0,722023.0,50597.0,both,0,MA-Suffolk County
2010,MA,Worcester County,87.0,798552.0,64152.0,both,0,MA-Worcester County
2010,MD,Anne Arundel County,59.0,537656.0,83456.0,both,0,MD-Anne Arundel County
2010,MD,Baltimore County,120.0,805029.0,63959.0,both,0,MD-Baltimore County
2010,MD,Baltimore city,136.0,620961.0,,both,0,MD-Baltimore city
2010,MD,Montgomery County,18.0,971777.0,93373.0,both,0,MD-Montgomery County
2010,MD,Prince George's County,39.0,863420.0,71260.0,both,0,MD-Prince George's County
2010,MI,Genesee County,110.0,425790.0,43483.0,both,0,MI-Genesee County
2010,MI,Kent County,53.0,602622.0,49532.0,both,0,MI-Kent County
2010,MI,Macomb County,224.0,840978.0,53996.0,both,0,MI-Macomb County
2010,MI,Oakland County,192.0,1202362.0,66390.0,both,0,MI-Oakland County
2010,MI,Wayne County,407.0,1820584.0,42241.0,both,0,MI-Wayne County
2010,MN,Hennepin County,109.0,1152425.0,61328.0,both,0,MN-Hennepin County
2010,MN,Ramsey County,40.0,508640.0,51915.0,both,0,MN-Ramsey County
2010,MO,Jackson County,112.0,674158.0,46252.0,both,0,MO-Jackson County
2010,MO,St. Louis County,144.0,998954.0,57561.0,both,0,MO-St. Louis County
2010,NC,Guilford County,36.0,488406.0,45676.0,both,0,NC-Guilford County
2010,NC,Mecklenburg County,65.0,919628.0,55294.0,both,0,NC-Mecklenburg County
2010,NC,Wake County,54.0,900993.0,63770.0,both,0,NC-Wake County
2010,NE,Douglas County,35.0,517110.0,51878.0,both,0,NE-Douglas County
2010,NH,Hillsborough County,57.0,400721.0,69321.0,both,0,NH-Hillsborough County
2010,NJ,Bergen County,52.0,905116.0,81708.0,both,0,NJ-Bergen County
2010,NJ,Burlington County,46.0,448734.0,76258.0,both,0,NJ-Burlington County
2010,NJ,Camden County,96.0,513657.0,60976.0,both,0,NJ-Camden County
2010,NJ,Essex County,74.0,783969.0,55125.0,both,0,NJ-Essex County
2010,NJ,Hudson County,32.0,634266.0,55275.0,both,0,NJ-Hudson County
2010,NJ,Middlesex County,61.0,809858.0,77615.0,both,0,NJ-Middlesex County
2010,NJ,Monmouth County,66.0,630380.0,82265.0,both,0,NJ-Monmouth County
2010,NJ,Morris County,32.0,492276.0,96747.0,both,0,NJ-Morris County
2010,NJ,Ocean County,54.0,576567.0,59620.0,both,0,NJ-Ocean County
2010,NJ,Passaic County,35.0,501226.0,54944.0,both,0,NJ-Passaic County
2010,NJ,Union County,35.0,536499.0,66791.0,both,0,NJ-Union County
2010,NM,Bernalillo County,184.0,662564.0,47481.0,both,0,NM-Bernalillo County
2010,NV,Clark County,387.0,1951269.0,56258.0,both,0,NV-Clark County
2010,NV,Washoe County,98.0,421407.0,55658.0,both,0,NV-Washoe County
2010,NY,Bronx County,169.0,1385108.0,34264.0,both,0,NY-Bronx County
2010,NY,Erie County,74.0,919040.0,47372.0,both,0,NY-Erie County
2010,NY,Kings County,186.0,2504700.0,43567.0,both,0,NY-Kings County
2010,NY,Monroe County,57.0,744344.0,51303.0,both,0,NY-Monroe County
2010,NY,Nassau County,105.0,1339532.0,93613.0,both,0,NY-Nassau County
2010,NY,New York County,134.0,1585873.0,64971.0,both,0,NY-New York County
2010,NY,Onondaga County,33.0,467026.0,50676.0,both,0,NY-Onondaga County
2010,NY,Queens County,137.0,2230722.0,55291.0,both,0,NY-Queens County
2010,NY,Richmond County,57.0,468730.0,71084.0,both,0,NY-Richmond County
2010,NY,Suffolk County,190.0,1493350.0,84506.0,both,0,NY-Suffolk County
2010,NY,Westchester County,48.0,949113.0,79619.0,both,0,NY-Westchester County
2010,OH,Cuyahoga County,180.0,1280122.0,43603.0,both,0,OH-Cuyahoga County
2010,OH,Franklin County,239.0,1163414.0,49087.0,both,0,OH-Franklin County
2010,OH,Hamilton County,114.0,802374.0,48234.0,both,0,OH-Hamilton County
2010,OH,Lucas County,54.0,441815.0,42072.0,both,0,OH-Lucas County
2010,OH,Montgomery County,130.0,535153.0,43965.0,both,0,OH-Montgomery County
2010,OH,Summit County,96.0,541781.0,47926.0,both,0,OH-Summit County
2010,OK,Oklahoma County,153.0,718633.0,42916.0,both,0,OK-Oklahoma County
2010,OK,Tulsa County,140.0,603403.0,45613.0,both,0,OK-Tulsa County
2010,OR,Multnomah County,143.0,735334.0,49618.0,both,0,OR-Multnomah County
2010,OR,Washington County,30.0,529710.0,62574.0,both,0,OR-Washington County
2010,PA,Allegheny County,231.0,1223348.0,47961.0,both,0,PA-Allegheny County
2010,PA,Berks County,49.0,411442.0,53470.0,both,0,PA-Berks County
2010,PA,Bucks County,93.0,625249.0,74828.0,both,0,PA-Bucks County
2010,PA,Chester County,55.0,498886.0,84741.0,both,0,PA-Chester County
2010,PA,Delaware County,122.0,558979.0,61876.0,both,0,PA-Delaware County
2010,PA,Lancaster County,51.0,519445.0,54765.0,both,0,PA-Lancaster County
2010,PA,Montgomery County,109.0,799874.0,76380.0,both,0,PA-Montgomery County
2010,PA,Philadelphia County,350.0,1526006.0,36251.0,both,0,PA-Philadelphia County
2010,PA,York County,45.0,434972.0,57494.0,both,0,PA-York County
2010,RI,Providence County,108.0,626667.0,48500.0,both,0,RI-Providence County
2010,SC,Greenville County,77.0,451225.0,46830.0,both,0,SC-Greenville County
2010,TN,Davidson County,88.0,626681.0,45668.0,both,0,TN-Davidson County
2010,TN,Knox County,87.0,432226.0,46759.0,both,0,TN-Knox County
2010,TN,Shelby County,131.0,927644.0,44705.0,both,0,TN-Shelby County
2010,TX,Bexar County,186.0,1714773.0,47048.0,both,0,TX-Bexar County
2010,TX,Collin County,53.0,782341.0,80504.0,both,0,TX-Collin County
2010,TX,Dallas County,213.0,2368139.0,47974.0,both,0,TX-Dallas County
2010,TX,Denton County,43.0,662614.0,70622.0,both,0,TX-Denton County
2010,TX,El Paso County,46.0,800647.0,36333.0,both,0,TX-El Paso County
2010,TX,Fort Bend County,32.0,585375.0,79845.0,both,0,TX-Fort Bend County
2010,TX,Harris County,445.0,4092459.0,51444.0,both,0,TX-Harris County
2010,TX,Hidalgo County,14.0,774769.0,31879.0,both,0,TX-Hidalgo County
2010,TX,Montgomery County,30.0,455746.0,65620.0,both,0,TX-Montgomery County
2010,TX,Tarrant County,134.0,1809034.0,55306.0,both,0,TX-Tarrant County
2010,TX,Travis County,118.0,1024266.0,54074.0,both,0,TX-Travis County
2010,TX,Williamson County,27.0,422679.0,68780.0,both,0,TX-Williamson County
2010,UT,Salt Lake County,180.0,1029655.0,58004.0,both,0,UT-Salt Lake County
2010,UT,Utah County,68.0,516564.0,56927.0,both,0,UT-Utah County
2010,VA,Fairfax County,34.0,1081726.0,105416.0,both,0,VA-Fairfax County
2010,VA,Virginia Beach city,14.0,437994.0,,both,0,VA-Virginia Beach city
2010,WA,Clark County,50.0,425363.0,58262.0,both,0,WA-Clark County
2010,WA,King County,238.0,1931249.0,68065.0,both,0,WA-King County
2010,WA,Pierce County,113.0,795225.0,57869.0,both,0,WA-Pierce County
2010,WA,Snohomish County,108.0,713335.0,66300.0,both,0,WA-Snohomish County
2010,WA,Spokane County,75.0,471221.0,47250.0,both,0,WA-Spokane County
2010,WI,Dane County,51.0,488073.0,60519.0,both,0,WI-Dane County
2010,WI,Milwaukee County,164.0,947735.0,43215.0,both,0,WI-Milwaukee County
2011,AL,Jefferson County,109.0,658175.0,45244.0,both,0,AL-Jefferson County
2011,AL,Mobile County,43.0,413126.0,40996.0,both,0,AL-Mobile County
2011,AZ,Maricopa County,655.0,3875371.0,55054.0,both,0,AZ-Maricopa County
2011,AZ,Pima County,184.0,988500.0,45521.0,both,0,AZ-Pima County
2011,CA,Alameda County,167.0,1530893.0,69384.0,both,0,CA-Alameda County
2011,CA,Contra Costa County,122.0,1065361.0,78385.0,both,0,CA-Contra Costa County
2011,CA,Fresno County,89.0,939251.0,46430.0,both,0,CA-Fresno County
2011,CA,Kern County,145.0,848651.0,47089.0,both,0,CA-Kern County
2011,CA,Los Angeles County,706.0,9873700.0,55476.0,both,0,CA-Los Angeles County
2011,CA,Monterey County,37.0,420379.0,59271.0,both,0,CA-Monterey County
2011,CA,Orange County,319.0,3050199.0,74344.0,both,0,CA-Orange County
2011,CA,Riverside County,252.0,2233840.0,57768.0,both,0,CA-Riverside County
2011,CA,Sacramento County,232.0,1433712.0,56439.0,both,0,CA-Sacramento County
2011,CA,San Bernardino County,190.0,2060596.0,55845.0,both,0,CA-San Bernardino County
2011,CA,San Diego County,421.0,3137236.0,63069.0,both,0,CA-San Diego County
2011,CA,San Francisco County,204.0,815694.0,71304.0,both,0,CA-San Francisco County
2011,CA,San Joaquin County,127.0,694265.0,54341.0,both,0,CA-San Joaquin County
2011,CA,San Mateo County,66.0,728945.0,85648.0,both,0,CA-San Mateo County
2011,CA,Santa Barbara County,37.0,425404.0,60078.0,both,0,CA-Santa Barbara County
2011,CA,Santa Clara County,136.0,1811891.0,86850.0,both,0,CA-Santa Clara County
2011,CA,Solano County,57.0,416325.0,68409.0,both,0,CA-Solano County
2011,CA,Sonoma County,49.0,487231.0,63274.0,both,0,CA-Sonoma County
2011,CA,Stanislaus County,82.0,517515.0,51094.0,both,0,CA-Stanislaus County
2011,CA,Tulare County,31.0,446709.0,43851.0,both,0,CA-Tulare County
2011,CA,Ventura County,109.0,829908.0,75348.0,both,0,CA-Ventura County
2011,CO,Adams County,88.0,452209.0,54666.0,both,0,CO-Adams County
2011,CO,Arapahoe County,72.0,586433.0,58719.0,both,0,CO-Arapahoe County
2011,CO,Denver County,163.0,620250.0,45501.0,both,0,CO-Denver County
2011,CO,El Paso County,94.0,637376.0,56268.0,both,0,CO-El Paso County
2011,CO,Jefferson County,72.0,540582.0,66075.0,both,0,CO-Jefferson County
2011,CT,Fairfield County,61.0,928099.0,81268.0,both,0,CT-Fairfield County
2011,CT,Hartford County,91.0,896900.0,62590.0,both,0,CT-Hartford County
2011,CT,New Haven County,127.0,863974.0,61114.0,both,0,CT-New Haven County
2011,DE,New Castle County,82.0,542031.0,62474.0,both,0,DE-New Castle County
2011,FL,Brevard County,123.0,544442.0,49523.0,both,0,FL-Brevard County
2011,FL,Broward County,233.0,1787096.0,51694.0,both,0,FL-Broward County
2011,FL,Duval County,147.0,872483.0,49463.0,both,0,FL-Duval County
2011,FL,Hillsborough County,242.0,1255639.0,49536.0,both,0,FL-Hillsborough County
2011,FL,Lee County,96.0,631198.0,50014.0,both,0,FL-Lee County
2011,FL,Miami-Dade County,133.0,2544511.0,43605.0,both,0,FL-Miami-Dade County
2011,FL,Orange County,148.0,1170699.0,50138.0,both,0,FL-Orange County
2011,FL,Palm Beach County,203.0,1336875.0,53242.0,both,0,FL-Palm Beach County
2011,FL,Pasco County,147.0,466529.0,44228.0,both,0,FL-Pasco County
2011,FL,Pinellas County,244.0,918574.0,45258.0,both,0,FL-Pinellas County
2011,FL,Polk County,112.0,610026.0,43946.0,both,0,FL-Polk County
2011,FL,Seminole County,60.0,426382.0,58971.0,both,0,FL-Seminole County
2011,FL,Volusia County,89.0,494558.0,44400.0,both,0,FL-Volusia County
2011,GA,Cobb County,65.0,696629.0,65522.0,both,0,GA-Cobb County
2011,GA,DeKalb County,44.0,698496.0,51349.0,both,0,GA-DeKalb County
2011,GA,Fulton County,95.0,947582.0,56709.0,both,0,GA-Fulton County
2011,GA,Gwinnett County,45.0,822407.0,63219.0,both,0,GA-Gwinnett County
2011,HI,Honolulu County,115.0,967510.0,70093.0,both,0,HI-Honolulu County
2011,IA,Polk County,52.0,438783.0,56094.0,both,0,IA-Polk County
2011,IL,Cook County,516.0,5219636.0,53942.0,both,0,IL-Cook County
2011,IL,DuPage County,86.0,924866.0,76581.0,both,0,IL-DuPage County
2011,IL,Kane County,43.0,519091.0,67767.0,both,0,IL-Kane County
2011,IL,Lake County,82.0,701652.0,78948.0,both,0,IL-Lake County
2011,IL,Will County,68.0,680813.0,75906.0,both,0,IL-Will County
2011,IN,Lake County,21.0,495035.0,48723.0,both,0,IN-Lake County
2011,IN,Marion County,156.0,911294.0,43541.0,both,0,IN-Marion County
2011,KS,Johnson County,39.0,553034.0,73733.0,both,0,KS-Johnson County
2011,KS,Sedgwick County,45.0,501051.0,47848.0,both,0,KS-Sedgwick County
2011,KY,Jefferson County,129.0,746458.0,45352.0,both,0,KY-Jefferson County
2011,LA,East Baton Rouge Parish,24.0,441627.0,46179.0,both,0,LA-East Baton Rouge Parish
2011,LA,Jefferson Parish,80.0,434133.0,48175.0,both,0,LA-Jefferson Parish
2011,MA,Bristol County,125.0,549355.0,54955.0,both,0,MA-Bristol County
2011,MA,Essex County,82.0,751553.0,64153.0,both,0,MA-Essex County
2011,MA,Hampden County,54.0,466191.0,47724.0,both,0,MA-Hampden County
2011,MA,Middlesex County,198.0,1524996.0,77377.0,both,0,MA-Middlesex County
2011,MA,Norfolk County,80.0,677823.0,81027.0,both,0,MA-Norfolk County
2011,MA,Plymouth County,79.0,498212.0,73131.0,both,0,MA-Plymouth County
2011,MA,Suffolk County,117.0,737285.0,50597.0,both,0,MA-Suffolk County
2011,MA,Worcester County,128.0,804107.0,64152.0,both,0,MA-Worcester County
2011,MD,Anne Arundel County,72.0,544863.0,83456.0,both,0,MD-Anne Arundel County
2011,MD,Baltimore County,112.0,813021.0,63959.0,both,0,MD-Baltimore County
2011,MD,Baltimore city,134.0,620493.0,,both,0,MD-Baltimore city
2011,MD,Montgomery County,44.0,991325.0,93373.0,both,0,MD-Montgomery County
2011,MD,Prince George's County,42.0,874594.0,71260.0,both,0,MD-Prince George's County
2011,MI,Genesee County,80.0,422062.0,43483.0,both,0,MI-Genesee County
2011,MI,Kent County,48.0,608543.0,49532.0,both,0,MI-Kent County
2011,MI,Macomb County,234.0,844159.0,53996.0,both,0,MI-Macomb County
2011,MI,Oakland County,197.0,1212718.0,66390.0,both,0,MI-Oakland County
2011,MI,Wayne County,356.0,1803003.0,42241.0,both,0,MI-Wayne County
2011,MN,Hennepin County,123.0,1169581.0,61328.0,both,0,MN-Hennepin County
2011,MN,Ramsey County,73.0,515856.0,51915.0,both,0,MN-Ramsey County
2011,MO,Jackson County,101.0,675644.0,46252.0,both,0,MO-Jackson County
2011,MO,St. Louis County,161.0,1000147.0,57561.0,both,0,MO-St. Louis County
2011,NC,Guilford County,43.0,495022.0,45676.0,both,0,NC-Guilford County
2011,NC,Mecklenburg County,79.0,944015.0,55294.0,both,0,NC-Mecklenburg County
2011,NC,Wake County,58.0,928905.0,63770.0,both,0,NC-Wake County
2011,NE,Douglas County,46.0,524264.0,51878.0,both,0,NE-Douglas County
2011,NH,Hillsborough County,67.0,402832.0,69321.0,both,0,NH-Hillsborough County
2011,NJ,Bergen County,69.0,912024.0,81708.0,both,0,NJ-Bergen County
2011,NJ,Burlington County,49.0,450250.0,76258.0,both,0,NJ-Burlington County
2011,NJ,Camden County,118.0,512610.0,60976.0,both,0,NJ-Camden County
2011,NJ,Essex County,61.0,785576.0,55125.0,both,0,NJ-Essex County
2011,NJ,Hudson County,43.0,645658.0,55275.0,both,0,NJ-Hudson County
2011,NJ,Middlesex County,72.0,815253.0,77615.0,both,0,NJ-Middlesex County
